OBJECTID,boro,bctcb2020,cenblock20
9353,Bronx,20386004000,0
9354,Bronx,20386004001,0
9355,Bronx,20386004005,0
9356,Bronx,20386007001,0
9357,Bronx,20387001003,0
9358,Bronx,20387001005,0
9359,Bronx,20387001007,0
9360,Bronx,20387003000,0
9361,Bronx,20387003001,0
9362,Bronx,20391001002,0
9363,Bronx,20391002003,0
9364,Bronx,20391004003,0
9365,Bronx,20392002002,0
9366,Bronx,20393002000,0
9367,Bronx,20393002001,0
9368,Bronx,20395001001,0
9369,Bronx,20395001002,0
9370,Bronx,20395001005,0
9371,Bronx,20395002001,0
9372,Bronx,20395003002,0
9373,Bronx,20395004000,0
9374,Bronx,20395004009,0
9375,Bronx,20395004010,0
9376,Bronx,20395004013,0
9377,Bronx,20397001009,0
9378,Bronx,20397001011,0
9379,Bronx,20397001012,0
9380,Bronx,20397001016,0
9381,Bronx,20399011003,0
9382,Bronx,20399014000,0
9383,Bronx,20399014001,0
9384,Bronx,20399014003,0
9385,Bronx,20399014004,0
9386,Bronx,20399022000,0
9387,Bronx,20399023000,0
9388,Bronx,20399025000,0
9389,Bronx,20401001001,0
9390,Bronx,20401002004,0
9391,Bronx,20403021000,0
9392,Bronx,20403021001,0
9393,Bronx,20403021003,0
9394,Bronx,20403021004,0
9395,Bronx,20403022000,0
9396,Bronx,20403023000,0
9397,Bronx,20403031001,0
9398,Bronx,20403031002,0
9399,Bronx,20403033000,0
9400,Bronx,20403043001,0
9401,Bronx,20403043002,0
9402,Bronx,20405025000,0
9403,Bronx,20407011002,0
9404,Bronx,20407012001,0
9405,Bronx,20407013001,0
9406,Bronx,20407021000,0
9407,Bronx,20407021002,0
9408,Bronx,20407023000,0
9409,Bronx,20407023001,0
9410,Bronx,20407023003,0
9411,Bronx,20407024000,0
9412,Bronx,20409001000,0
9413,Bronx,20409001002,0
9414,Bronx,20409001003,0
9415,Bronx,20409001007,0
9416,Bronx,20409002001,0
9417,Bronx,20411001000,0
9418,Bronx,20411001002,0
9419,Bronx,20411001003,0
9420,Bronx,20411002003,0
9421,Bronx,20411003000,0
9422,Bronx,20413001001,0
9423,Bronx,20413001002,0
9424,Bronx,20413001003,0
9425,Bronx,20413002001,0
9426,Bronx,20413003001,0
9427,Bronx,20413004000,0
9428,Bronx,20413004004,0
9429,Bronx,20413007001,0
9430,Bronx,20413007002,0
9431,Bronx,20414003005,0
9432,Bronx,20414004002,0
9433,Bronx,20414004008,0
9434,Bronx,20414004009,0
9435,Bronx,20414004010,0
9436,Bronx,20415004001,0
9437,Bronx,20415006000,0
9438,Bronx,20418001001,0
9439,Bronx,20418001005,0
9440,Bronx,20418001007,0
9441,Bronx,20418001008,0
9442,Bronx,20418001009,0
9443,Bronx,20418002001,0
9444,Bronx,20419004000,0
9445,Bronx,20419004002,0
9446,Bronx,20419004004,0
9447,Bronx,20419004005,0
9448,Bronx,20419004006,0
9449,Bronx,20419004007,0
9450,Bronx,20419004008,0
9451,Bronx,20419004009,0
9452,Bronx,20419007000,0
9453,Bronx,20419007001,0
9454,Bronx,20420001002,0
9455,Bronx,20420003001,0
9456,Bronx,20421003001,0
9457,Bronx,20421005002,0
9458,Bronx,20421005003,0
9459,Bronx,20421005004,0
9460,Bronx,20421005005,0
9461,Bronx,20423001000,0
9462,Bronx,20423002002,0
9463,Bronx,20423003001,0
9464,Bronx,20425003000,0
9465,Bronx,20425003001,0
9466,Bronx,20425003002,0
9467,Bronx,20425003003,0
9468,Bronx,20425003004,0
9469,Bronx,20425003007,0
9470,Bronx,20425007000,0
9471,Bronx,20426001005,0
9472,Bronx,20426005002,0
9473,Bronx,20428001001,0
9474,Bronx,20429012000,0
9475,Bronx,20430002001,0
9476,Bronx,20430003001,0
9477,Bronx,20430003004,0
9478,Bronx,20431011001,0
9479,Bronx,20431021002,0
9480,Bronx,20434002002,0
9481,Bronx,20435011000,0
9482,Bronx,20435011002,0
9483,Bronx,20435031001,0
9484,Bronx,20435031002,0
9485,Bronx,20435031003,0
9486,Bronx,20435031005,0
9487,Bronx,20435031006,0
9488,Bronx,20435031010,0
9489,Bronx,20435031011,0
9490,Bronx,20435031012,0
9491,Bronx,20435031014,0
9492,Bronx,20435031015,0
9493,Bronx,20435031017,0
9494,Bronx,20435031019,0
9495,Bronx,20435031020,0
9496,Bronx,20435031021,0
9497,Bronx,20436001002,0
9498,Bronx,20442003000,0
9499,Bronx,20442003005,0
9500,Bronx,20442003006,0
9501,Bronx,20442004000,0
9502,Bronx,20442004004,0
9503,Bronx,20442005000,0
9504,Bronx,20444001001,0
9505,Bronx,20448002002,0
9506,Bronx,20449011000,0
9507,Bronx,20449011001,0
9508,Bronx,20449011005,0
9509,Bronx,20449011006,0
9510,Bronx,20449012000,0
9511,Bronx,20449021000,0
9512,Bronx,20451011002,0
9513,Bronx,20451011003,0
9514,Bronx,20451012000,0
9515,Bronx,20451021001,0
9516,Bronx,20451021002,0
9517,Bronx,20451022000,0
9518,Bronx,20451022001,0
9519,Bronx,20451022002,0
9520,Bronx,20451022005,0
9521,Bronx,20451022006,0
9522,Bronx,20456002006,0
9523,Bronx,20456003002,0
9524,Bronx,20456003004,0
9525,Bronx,20456003006,0
9526,Bronx,20456003007,0
9527,Bronx,20456003010,0
9528,Bronx,20456003014,0
9529,Bronx,20456003016,0
9530,Bronx,20456003018,0
9531,Bronx,20456003019,0
9532,Bronx,20456003020,0
9533,Bronx,20456003021,0
9534,Bronx,20456003022,0
9535,Bronx,20456003023,0
9536,Bronx,20458001000,0
9537,Bronx,20458002000,0
9538,Bronx,20458003000,0
9539,Bronx,20458004000,0
9540,Bronx,20458004001,0
9541,Bronx,20460001000,0
9542,Bronx,20460001001,0
9543,Bronx,20460001007,0
9544,Bronx,20462031000,0
9545,Bronx,20462032000,0
9546,Bronx,20462032001,0
9547,Bronx,20462033000,0
9548,Bronx,20462033002,0
9549,Bronx,20462033003,0
9550,Bronx,20462033004,0
9551,Bronx,20462033005,0
9552,Bronx,20462033010,0
9553,Bronx,20462033011,0
9554,Bronx,20462033012,0
9555,Bronx,20462033014,0
9556,Bronx,20462033017,0
9557,Bronx,20462041000,0
9558,Bronx,20462041001,0
9559,Bronx,20462042000,0
9560,Bronx,20462042001,0
9561,Bronx,20462043000,0
9562,Bronx,20462043001,0
9563,Bronx,20462043002,0
9564,Bronx,20462044000,0
9565,Bronx,20462051000,0
9566,Bronx,20462052000,0
9567,Bronx,20462053000,0
9568,Bronx,20462053001,0
9569,Bronx,20462053002,0
9570,Bronx,20462054000,0
9571,Bronx,20462055000,0
9572,Bronx,20462055001,0
9573,Bronx,20462055002,0
9574,Bronx,20462055007,0
9575,Bronx,20462055008,0
9576,Bronx,20462055009,0
9577,Bronx,20462055010,0
9578,Bronx,20462061000,0
9579,Bronx,20462062000,0
9580,Bronx,20462063000,0
9581,Bronx,20462064000,0
9582,Bronx,20462071000,0
9583,Bronx,20462071001,0
9584,Bronx,20462071002,0
9585,Bronx,20462071003,0
9586,Bronx,20462072000,0
9587,Bronx,20462072001,0
9588,Bronx,20462073000,0
9589,Bronx,20462081004,0
9590,Bronx,20462081005,0
9591,Bronx,20462082007,0
9592,Bronx,20462082008,0
9593,Bronx,20462091000,0
9594,Bronx,20462091002,0
9595,Bronx,20462091012,0
9596,Bronx,20462091013,0
9597,Bronx,20462092000,0
9598,Bronx,20484011002,0
9599,Bronx,20484011003,0
9600,Bronx,20484011004,0
9601,Bronx,20484011006,0
9602,Bronx,20484011007,0
9603,Bronx,20484012003,0
9604,Bronx,20484012005,0
9605,Bronx,20484012007,0
9606,Bronx,20484012008,0
9607,Bronx,20484012014,0
9608,Bronx,20484021000,0
9609,Bronx,20504000001,0
9610,Bronx,20504000002,0
9611,Bronx,20504000004,0
9612,Bronx,20504000006,0
9613,Bronx,20504001000,0
9614,Bronx,20504001002,0
9615,Bronx,20504001006,0
9616,Bronx,20504001007,0
9617,Bronx,20504001008,0
9618,Bronx,20504001011,0
9619,Bronx,20504001012,0
9620,Bronx,20504001013,0
9621,Bronx,20504001014,0
9622,Bronx,20504001015,0
9623,Bronx,20504001016,0
9624,Bronx,20504001017,0
9625,Bronx,20504001018,0
9626,Bronx,20504001020,0
9627,Bronx,20516011004,0
9628,Bronx,20516013011,0
9629,Bronx,20516015000,0
9630,Bronx,20516020002,0
9631,Bronx,20516021000,0
9632,Bronx,20516021001,0
9633,Brooklyn,30001001003,0
9634,Brooklyn,30001001004,0
9635,Brooklyn,30001003000,0
9636,Brooklyn,30001003001,0
9637,Brooklyn,30002001001,0
9638,Brooklyn,30002001002,0
9639,Brooklyn,30002001003,0
9640,Brooklyn,30002001004,0
9641,Brooklyn,30002001005,0
9642,Brooklyn,30002001006,0
9643,Brooklyn,30002001007,0
9644,Brooklyn,30002001018,0
9645,Brooklyn,30002001019,0
9646,Brooklyn,30003014000,0
9647,Brooklyn,30003014001,0
9648,Brooklyn,30003015001,0
9649,Brooklyn,30003015006,0
9650,Brooklyn,30007001002,0
9651,Brooklyn,30007001003,0
9652,Brooklyn,30009001005,0
9653,Brooklyn,30009001006,0
9654,Brooklyn,30009001007,0
9655,Brooklyn,30011001002,0
9656,Brooklyn,30011001004,0
9657,Brooklyn,30013001004,0
9658,Brooklyn,30013001006,0
9659,Brooklyn,30013001007,0
9660,Brooklyn,30013001014,0
9661,Brooklyn,30013001020,0
9662,Brooklyn,30013001021,0
9663,Brooklyn,30013001023,0
9664,Brooklyn,30013002000,0
9665,Brooklyn,30013002003,0
9666,Brooklyn,30013002004,0
9667,Brooklyn,30015011005,0
9668,Brooklyn,30015011006,0
9669,Brooklyn,30015011007,0
9670,Brooklyn,30015011008,0
9671,Brooklyn,30015011009,0
9672,Brooklyn,30015012000,0
9673,Brooklyn,30015012001,0
9674,Brooklyn,30015012002,0
9675,Brooklyn,30015012003,0
9676,Brooklyn,30015012007,0
9677,Brooklyn,30015012008,0
9678,Brooklyn,30015012009,0
9679,Brooklyn,30015012010,0
9680,Brooklyn,30015012011,0
9681,Brooklyn,30015021002,0
9682,Brooklyn,30015021006,0
9683,Brooklyn,30015021008,0
9684,Brooklyn,30015021009,0
9685,Brooklyn,30015021010,0
9686,Brooklyn,30015021013,0
9687,Brooklyn,30015021016,0
9688,Brooklyn,30015021018,0
9689,Brooklyn,30018010001,0
9690,Brooklyn,30018011001,0
9691,Brooklyn,30018011004,0
9692,Brooklyn,30018011005,0
9693,Brooklyn,30018011006,0
9694,Brooklyn,30018011007,0
9695,Brooklyn,30018011008,0
9696,Brooklyn,30018011009,0
9697,Brooklyn,30018012000,0
9698,Brooklyn,30018012001,0
9699,Brooklyn,30018012002,0
9700,Brooklyn,30018012003,0
9701,Brooklyn,30018021000,0
9702,Brooklyn,30018021007,0
9703,Brooklyn,30018021008,0
9704,Brooklyn,30018021009,0
9705,Brooklyn,30018021010,0
9706,Brooklyn,30018030001,0
9707,Brooklyn,30018030002,0
9708,Brooklyn,30018031004,0
9709,Brooklyn,30018041001,0
9710,Brooklyn,30020001004,0
9711,Brooklyn,30020001005,0
9712,Brooklyn,30020001006,0
9713,Brooklyn,30020001007,0
9714,Brooklyn,30020001008,0
9715,Brooklyn,30020002003,0
9716,Brooklyn,30020002004,0
9717,Brooklyn,30020002005,0
9718,Brooklyn,30020002006,0
9719,Brooklyn,30020002007,0
9720,Brooklyn,30021001002,0
9721,Brooklyn,30021001003,0
9722,Brooklyn,30021001006,0
9723,Brooklyn,30021001007,0
9724,Brooklyn,30021001012,0
9725,Brooklyn,30021001013,0
9726,Brooklyn,30021001014,0
9727,Brooklyn,30021001015,0
9728,Brooklyn,30021001016,0
9729,Brooklyn,30021002002,0
9730,Brooklyn,30021002003,0
9731,Brooklyn,30021002004,0
9732,Brooklyn,30021002008,0
9733,Brooklyn,30021002009,0
9734,Brooklyn,30021002010,0
9735,Brooklyn,30021002011,0
9736,Brooklyn,30021002012,0
9737,Brooklyn,30021002013,0
9738,Brooklyn,30021002014,0
9739,Brooklyn,30021002020,0
9740,Brooklyn,30021002021,0
9741,Brooklyn,30021002022,0
9742,Brooklyn,30021002023,0
9743,Brooklyn,30021002026,0
9744,Brooklyn,30021002027,0
9745,Brooklyn,30021003003,0
9746,Brooklyn,30021003004,0
9747,Brooklyn,30021003017,0
9748,Brooklyn,30021003018,0
9749,Brooklyn,30022001001,0
9750,Brooklyn,30022001006,0
9751,Brooklyn,30022001007,0
9752,Brooklyn,30022001008,0
9753,Brooklyn,30022001009,0
9754,Brooklyn,30022001010,0
9755,Brooklyn,30022002004,0
9756,Brooklyn,30022002005,0
9757,Brooklyn,30022002006,0
9758,Brooklyn,30022002007,0
9759,Brooklyn,30022003005,0
9760,Brooklyn,30022003006,0
9761,Brooklyn,30022003007,0
9762,Brooklyn,30022003008,0
9763,Brooklyn,30022003009,0
9764,Brooklyn,30022003010,0
9765,Brooklyn,30022004000,0
9766,Brooklyn,30022004002,0
9767,Brooklyn,30023001000,0
9768,Brooklyn,30023001001,0
9769,Brooklyn,30023001002,0
9770,Brooklyn,30023001003,0
9771,Brooklyn,30023001004,0
9772,Brooklyn,30023001005,0
9773,Brooklyn,30023002000,0
9774,Brooklyn,30023003000,0
9775,Brooklyn,30023003001,0
9776,Brooklyn,30023003002,0
9777,Brooklyn,30023003003,0
9778,Brooklyn,30023003004,0
9779,Brooklyn,30023003005,0
9780,Brooklyn,30023003006,0
9781,Brooklyn,30023003007,0
9782,Brooklyn,30023003008,0
9783,Brooklyn,30023003009,0
9784,Brooklyn,30029011000,0
9785,Brooklyn,30029011001,0
9786,Brooklyn,30029011002,0
9787,Brooklyn,30029011003,0
9788,Brooklyn,30029011005,0
9789,Brooklyn,30029012000,0
9790,Brooklyn,30029012001,0
9791,Brooklyn,30029012002,0
9792,Brooklyn,30029012003,0
9793,Brooklyn,30029012005,0
9794,Brooklyn,30029012006,0
9795,Brooklyn,30030001000,0
9796,Brooklyn,30031012001,0
9797,Brooklyn,30031021000,0
9798,Brooklyn,30033002005,0
9799,Brooklyn,30033002007,0
9800,Brooklyn,30033002010,0
9801,Brooklyn,30034001000,0
9802,Brooklyn,30034001001,0
9803,Brooklyn,30034001002,0
9804,Brooklyn,30034001003,0
9805,Brooklyn,30034001004,0
9806,Brooklyn,30034001005,0
9807,Brooklyn,30034001008,0
9808,Brooklyn,30034001009,0
9809,Brooklyn,30034001010,0
9810,Brooklyn,30034001011,0
9811,Brooklyn,30034001012,0
9812,Brooklyn,30034002004,0
9813,Brooklyn,30034003000,0
9814,Brooklyn,30035001004,0
9815,Brooklyn,30036001002,0
9816,Brooklyn,30036001003,0
9817,Brooklyn,30036003000,0
9818,Brooklyn,30037001013,0
9819,Brooklyn,30038001002,0
9820,Brooklyn,30038001003,0
9821,Brooklyn,30038001004,0
9822,Brooklyn,30038001006,0
9823,Brooklyn,30043003002,0
9824,Brooklyn,30044001002,0
9825,Brooklyn,30044001004,0
9826,Brooklyn,30044001005,0
9827,Brooklyn,30046001005,0
9828,Brooklyn,30046001006,0
9829,Brooklyn,30046001007,0
9830,Brooklyn,30046001008,0
9831,Brooklyn,30047001001,0
9832,Brooklyn,30047001002,0
9833,Brooklyn,30047001003,0
9834,Brooklyn,30047001009,0
9835,Brooklyn,30047001010,0
9836,Brooklyn,30047001011,0
9837,Brooklyn,30047001012,0
9838,Brooklyn,30047001013,0
9839,Brooklyn,30047001014,0
9840,Brooklyn,30049002001,0
9841,Brooklyn,30050001000,0
9842,Brooklyn,30050001001,0
9843,Brooklyn,30050001002,0
9844,Brooklyn,30050001003,0
9845,Brooklyn,30050001004,0
9846,Brooklyn,30050001005,0
9847,Brooklyn,30051001000,0
9848,Brooklyn,30051001001,0
9849,Brooklyn,30051001006,0
9850,Brooklyn,30051001007,0
9851,Brooklyn,30051001008,0
9852,Brooklyn,30051002000,0
9853,Brooklyn,30051002001,0
9854,Brooklyn,30051002002,0
9855,Brooklyn,30051003000,0
9856,Brooklyn,30051003001,0
9857,Brooklyn,30052011000,0
9858,Brooklyn,30052011002,0
9859,Brooklyn,30052011003,0
9860,Brooklyn,30052011004,0
9861,Brooklyn,30052011006,0
9862,Brooklyn,30052021001,0
9863,Brooklyn,30052021002,0
9864,Brooklyn,30052021003,0
9865,Brooklyn,30052022004,0
9866,Brooklyn,30052022005,0
9867,Brooklyn,30052022006,0
9868,Brooklyn,30053010001,0
9869,Brooklyn,30053011000,0
9870,Brooklyn,30053011002,0
9871,Brooklyn,30053011012,0
9872,Brooklyn,30053012002,0
9873,Brooklyn,30053012017,0
9874,Brooklyn,30053021000,0
9875,Brooklyn,30053021002,0
9876,Brooklyn,30053021003,0
9877,Brooklyn,30053021004,0
9878,Brooklyn,30053021005,0
9879,Brooklyn,30053021012,0
9880,Brooklyn,30053022000,0
9881,Brooklyn,30053022001,0
9882,Brooklyn,30053022004,0
9883,Brooklyn,30053022007,0
9884,Brooklyn,30053022009,0
9885,Brooklyn,30053022010,0
9886,Brooklyn,30053022013,0
9887,Brooklyn,30053023001,0
9888,Brooklyn,30053023002,0
9889,Brooklyn,30053023004,0
9890,Brooklyn,30053031000,0
9891,Brooklyn,30053031001,0
9892,Brooklyn,30053031002,0
9893,Brooklyn,30053031006,0
9894,Brooklyn,30053031007,0
9895,Brooklyn,30054001003,0
9896,Brooklyn,30054001004,0
9897,Brooklyn,30054001005,0
9898,Brooklyn,30054002001,0
9899,Brooklyn,30054003002,0
9900,Brooklyn,30056011003,0
9901,Brooklyn,30056011004,0
9902,Brooklyn,30056011005,0
9903,Brooklyn,30056021004,0
9904,Brooklyn,30056021005,0
9905,Brooklyn,30056021006,0
9906,Brooklyn,30056021007,0
9907,Brooklyn,30059001002,0
9908,Brooklyn,30059001008,0
9909,Brooklyn,30059002000,0
9910,Brooklyn,30059002001,0
9911,Brooklyn,30059002003,0
9912,Brooklyn,30059002004,0
9913,Brooklyn,30059002005,0
9914,Brooklyn,30059002006,0
9915,Brooklyn,30059002007,0
9916,Brooklyn,30059002008,0
9917,Brooklyn,30059002009,0
9918,Brooklyn,30059002011,0
9919,Brooklyn,30059002015,0
9920,Brooklyn,30059002016,0
9921,Brooklyn,30059002020,0
9922,Brooklyn,30059002021,0
9923,Brooklyn,30059002022,0
9924,Brooklyn,30059002023,0
9925,Brooklyn,30059002025,0
9926,Brooklyn,30059002026,0
9927,Brooklyn,30059002028,0
9928,Brooklyn,30060002003,0
9929,Brooklyn,30063002004,0
9930,Brooklyn,30063002005,0
9931,Brooklyn,30063002006,0
9932,Brooklyn,30065007001,0
9933,Brooklyn,30065007004,0
9934,Brooklyn,30065007005,0
9935,Brooklyn,30065007006,0
9936,Brooklyn,30066003001,0
9937,Brooklyn,30068003000,0
9938,Brooklyn,30070001002,0
9939,Brooklyn,30070001003,0
9940,Brooklyn,30070001009,0
9941,Brooklyn,30071002004,0
9942,Brooklyn,30071003000,0
9943,Brooklyn,30072001001,0
9944,Brooklyn,30072001002,0
9945,Brooklyn,30072001003,0
9946,Brooklyn,30072001007,0
9947,Brooklyn,30074003000,0
9948,Brooklyn,30074003002,0
9949,Brooklyn,30074004000,0
9950,Brooklyn,30074004001,0
9951,Brooklyn,30075005002,0
9952,Brooklyn,30077003008,0
9953,Brooklyn,30078004000,0
9954,Brooklyn,30082003000,0
9955,Brooklyn,30085001000,0
9956,Brooklyn,30085001002,0
9957,Brooklyn,30085001003,0
9958,Brooklyn,30085001004,0
9959,Brooklyn,30085002001,0
9960,Brooklyn,30085002002,0
9961,Brooklyn,30085003000,0
9962,Brooklyn,30085003001,0
9963,Brooklyn,30085003002,0
9964,Brooklyn,30085003003,0
9965,Brooklyn,30090011000,0
9966,Brooklyn,30102002001,0
9967,Brooklyn,30110001002,0
9968,Brooklyn,30110001007,0
9969,Brooklyn,30112001002,0
9970,Brooklyn,30112001003,0
9971,Brooklyn,30116001001,0
9972,Brooklyn,30116001002,0
9973,Brooklyn,30117003003,0
9974,Brooklyn,30119011007,0
9975,Brooklyn,30119012001,0
9976,Brooklyn,30119012004,0
9977,Brooklyn,30119012009,0
9978,Brooklyn,30119012017,0
9979,Brooklyn,30119021004,0
9980,Brooklyn,30119021008,0
9981,Brooklyn,30119021010,0
9982,Brooklyn,30119021012,0
9983,Brooklyn,30120001006,0
9984,Brooklyn,30121002002,0
9985,Brooklyn,30126001003,0
9986,Brooklyn,30126001004,0
9987,Brooklyn,30126001005,0
9988,Brooklyn,30126002000,0
9989,Brooklyn,30126002001,0
9990,Brooklyn,30126002003,0
9991,Brooklyn,30126003000,0
9992,Brooklyn,30126003001,0
9993,Brooklyn,30126003002,0
9994,Brooklyn,30126003004,0
9995,Brooklyn,30126003005,0
9996,Brooklyn,30126003006,0
9997,Brooklyn,30126003007,0
9998,Brooklyn,30127003000,0
9999,Brooklyn,30127003001,0
10000,Brooklyn,30128011000,0
10001,Brooklyn,30128011008,0
10002,Brooklyn,30129011000,0
10003,Brooklyn,30129011001,3.6047E+14
10004,Brooklyn,30129012000,3.6047E+14
10005,Brooklyn,30129012001,3.6047E+14
10006,Brooklyn,30129013000,3.6047E+14
10007,Brooklyn,30129013001,3.6047E+14
10008,Brooklyn,30129013002,3.6047E+14
10009,Brooklyn,30129014000,3.6047E+14
10010,Brooklyn,30129014001,3.6047E+14
10011,Brooklyn,30129021000,3.6047E+14
10012,Brooklyn,30129021001,3.6047E+14
10013,Brooklyn,30129022002,3.6047E+14
10014,Brooklyn,30129022003,3.6047E+14
10015,Brooklyn,30129022004,3.6047E+14
10016,Brooklyn,30129022006,3.6047E+14
10017,Brooklyn,30130001000,3.6047E+14
10018,Brooklyn,30130001001,3.6047E+14
10019,Brooklyn,30130002001,3.6047E+14
10020,Brooklyn,30130003000,3.6047E+14
10021,Brooklyn,30130003001,3.6047E+14
10022,Brooklyn,30130004002,3.6047E+14
10023,Brooklyn,30131001000,3.6047E+14
10024,Brooklyn,30131001001,3.6047E+14
10025,Brooklyn,30131002000,3.6047E+14
10026,Brooklyn,30131002001,3.6047E+14
10027,Brooklyn,30131003000,3.6047E+14
10028,Brooklyn,30131003001,3.6047E+14
10029,Brooklyn,30131003002,3.6047E+14
10030,Brooklyn,30131004000,3.6047E+14
10031,Brooklyn,30131004001,3.6047E+14
10032,Brooklyn,30131004002,3.6047E+14
10033,Brooklyn,30132001000,3.6047E+14
10034,Brooklyn,30132001001,3.6047E+14
10035,Brooklyn,30132001002,3.6047E+14
10036,Brooklyn,30132002001,3.6047E+14
10037,Brooklyn,30132002002,3.6047E+14
10038,Brooklyn,30132002003,3.6047E+14
10039,Brooklyn,30132002004,3.6047E+14
10040,Brooklyn,30133001000,3.6047E+14
10041,Brooklyn,30133001001,3.6047E+14
10042,Brooklyn,30133002000,3.6047E+14
10043,Brooklyn,30133002001,3.6047E+14
10044,Brooklyn,30133003000,3.6047E+14
10045,Brooklyn,30133003001,3.6047E+14
10046,Brooklyn,30133004000,3.6047E+14
10047,Brooklyn,30133004001,3.6047E+14
10048,Brooklyn,30134001000,3.6047E+14
10049,Brooklyn,30134001001,3.6047E+14
10050,Brooklyn,30134001002,3.6047E+14
10051,Brooklyn,30134001012,3.6047E+14
10052,Brooklyn,30134001013,3.6047E+14
10053,Brooklyn,30134001015,3.6047E+14
10054,Brooklyn,30134001016,3.6047E+14
10055,Brooklyn,30134001017,3.6047E+14
10056,Brooklyn,30134002000,3.6047E+14
10057,Brooklyn,30134002001,3.6047E+14
10058,Brooklyn,30134002002,3.6047E+14
10059,Brooklyn,30134003000,3.6047E+14
10060,Brooklyn,30134003001,3.6047E+14
10061,Brooklyn,30134003002,3.6047E+14
10062,Brooklyn,30134003003,3.6047E+14
10063,Brooklyn,30135001000,3.6047E+14
10064,Brooklyn,30135001001,3.6047E+14
10065,Brooklyn,30135002001,3.6047E+14
10066,Brooklyn,30135002002,3.6047E+14
10067,Brooklyn,30135002003,3.6047E+14
10068,Brooklyn,30135003000,3.6047E+14
10069,Brooklyn,30135003001,3.6047E+14
10070,Brooklyn,30136001003,3.6047E+14
10071,Brooklyn,30136001004,3.6047E+14
10072,Brooklyn,30136001005,3.6047E+14
10073,Brooklyn,30136001006,3.6047E+14
10074,Brooklyn,30136002000,3.6047E+14
10075,Brooklyn,30136002001,3.6047E+14
10076,Brooklyn,30136003000,3.6047E+14
10077,Brooklyn,30136003001,3.6047E+14
10078,Brooklyn,30136004000,3.6047E+14
10079,Brooklyn,30136004001,3.6047E+14
10080,Brooklyn,30137001000,3.6047E+14
10081,Brooklyn,30137001001,3.6047E+14
10082,Brooklyn,30137002000,3.6047E+14
10083,Brooklyn,30137002001,3.6047E+14
10084,Brooklyn,30137003000,3.6047E+14
10085,Brooklyn,30137003001,3.6047E+14
10086,Brooklyn,30137003002,3.6047E+14
10087,Brooklyn,30137003003,3.6047E+14
10088,Brooklyn,30138001000,3.6047E+14
10089,Brooklyn,30138001001,3.6047E+14
10090,Brooklyn,30138001002,3.6047E+14
10091,Brooklyn,30138001003,3.6047E+14
10092,Brooklyn,30138002000,3.6047E+14
10093,Brooklyn,30138002001,3.6047E+14
10094,Brooklyn,30138003000,3.6047E+14
10095,Brooklyn,30138003001,3.6047E+14
10096,Brooklyn,30139001000,3.6047E+14
10097,Brooklyn,30139001001,3.6047E+14
10098,Brooklyn,30139002000,3.6047E+14
10099,Brooklyn,30139002001,3.6047E+14
10100,Brooklyn,30139003000,3.6047E+14
10101,Brooklyn,30139003001,3.6047E+14
10102,Brooklyn,30139004000,3.6047E+14
10103,Brooklyn,30139004001,3.6047E+14
10104,Brooklyn,30140001000,3.6047E+14
10105,Brooklyn,30140001001,3.6047E+14
10106,Brooklyn,30140001003,3.6047E+14
10107,Brooklyn,30140002003,3.6047E+14
10108,Brooklyn,30140002004,3.6047E+14
10109,Brooklyn,30140002006,3.6047E+14
10110,Brooklyn,30140002007,3.6047E+14
10111,Brooklyn,30141011000,3.6047E+14
10112,Brooklyn,30141011001,3.6047E+14
10113,Brooklyn,30141011002,3.6047E+14
10114,Brooklyn,30141011003,3.6047E+14
10115,Brooklyn,30141021000,3.6047E+14
10116,Brooklyn,30141021001,3.6047E+14
10117,Brooklyn,30141022000,3.6047E+14
10118,Brooklyn,30141022001,3.6047E+14
10119,Brooklyn,30142001000,3.6047E+14
10120,Brooklyn,30142001001,3.6047E+14
10121,Brooklyn,30142001004,3.6047E+14
10122,Brooklyn,30142001005,3.6047E+14
10123,Brooklyn,30142001006,3.6047E+14
10124,Brooklyn,30142002000,3.6047E+14
10125,Brooklyn,30142002001,3.6047E+14
10126,Brooklyn,30142003001,3.6047E+14
10127,Brooklyn,30143001000,3.6047E+14
10128,Brooklyn,30143001005,3.6047E+14
10129,Brooklyn,30143001006,3.6047E+14
10130,Brooklyn,30143002000,3.6047E+14
10131,Brooklyn,30143002001,3.6047E+14
10132,Brooklyn,30143002002,3.6047E+14
10133,Brooklyn,30143002003,3.6047E+14
10134,Brooklyn,30143002004,3.6047E+14
10135,Brooklyn,30143002005,3.6047E+14
10136,Brooklyn,30143003000,3.6047E+14
10137,Brooklyn,30143003001,3.6047E+14
10138,Brooklyn,30143003002,3.6047E+14
10139,Brooklyn,30145001000,3.6047E+14
10140,Brooklyn,30145001001,3.6047E+14
10141,Brooklyn,30145001002,3.6047E+14
10142,Brooklyn,30145002000,3.6047E+14
10143,Brooklyn,30145002001,3.6047E+14
10144,Brooklyn,30145003000,3.6047E+14
10145,Brooklyn,30145003001,3.6047E+14
10146,Brooklyn,30145003002,3.6047E+14
10147,Brooklyn,30145004000,3.6047E+14
10148,Brooklyn,30145004001,3.6047E+14
10149,Brooklyn,30145004002,3.6047E+14
10150,Brooklyn,30147001000,3.6047E+14
10151,Brooklyn,30147001002,3.6047E+14
10152,Brooklyn,30147002000,3.6047E+14
10153,Brooklyn,30147002001,3.6047E+14
