GeogType,CountyFIPS,BoroCode,BoroName,GEOID20,BCTCB2020,FIPSCTCB20,HUnits
CB2020,081,4,Queens,40294003000,40294003000,0810294003000,36
CB2020,081,4,Queens,40294003001,40294003001,0810294003001,51
CB2020,081,4,Queens,40294003002,40294003002,0810294003002,43
CB2020,081,4,Queens,40294003003,40294003003,0810294003003,82
CB2020,081,4,Queens,40294003004,40294003004,0810294003004,99
CB2020,081,4,Queens,40294003005,40294003005,0810294003005,31
CB2020,081,4,Queens,40294003006,40294003006,0810294003006,41
CB2020,081,4,Queens,40294003007,40294003007,0810294003007,57
CB2020,081,4,Queens,40294004000,40294004000,0810294004000,47
CB2020,081,4,Queens,40294004001,40294004001,0810294004001,45
CB2020,081,4,Queens,40294004002,40294004002,0810294004002,39
CB2020,081,4,Queens,40294004003,40294004003,0810294004003,29
CB2020,081,4,Queens,40294004004,40294004004,0810294004004,19
CB2020,081,4,Queens,40294004005,40294004005,0810294004005,0
CB2020,081,4,Queens,40294004006,40294004006,0810294004006,4
CB2020,081,4,Queens,40294004007,40294004007,0810294004007,232
CB2020,081,4,Queens,40294004008,40294004008,0810294004008,55
CB2020,081,4,Queens,40294004009,40294004009,0810294004009,53
CB2020,081,4,Queens,40294005000,40294005000,0810294005000,1
CB2020,081,4,Queens,40294005001,40294005001,0810294005001,13
CB2020,081,4,Queens,40294005002,40294005002,0810294005002,50
CB2020,081,4,Queens,40294005003,40294005003,0810294005003,48
CB2020,081,4,Queens,40294005004,40294005004,0810294005004,47
CB2020,081,4,Queens,40294005005,40294005005,0810294005005,49
CB2020,081,4,Queens,40294005006,40294005006,0810294005006,38
CB2020,081,4,Queens,40294005007,40294005007,0810294005007,9
CB2020,081,4,Queens,40294005008,40294005008,0810294005008,27
CB2020,081,4,Queens,40294005009,40294005009,0810294005009,29
CB2020,081,4,Queens,40294005010,40294005010,0810294005010,51
CB2020,081,4,Queens,40294005011,40294005011,0810294005011,56
CB2020,081,4,Queens,40294005012,40294005012,0810294005012,44
CB2020,081,4,Queens,40294006000,40294006000,0810294006000,0
CB2020,081,4,Queens,40294006001,40294006001,0810294006001,0
CB2020,081,4,Queens,40294006002,40294006002,0810294006002,0
CB2020,081,4,Queens,40294006003,40294006003,0810294006003,0
CB2020,081,4,Queens,40294006004,40294006004,0810294006004,22
CB2020,081,4,Queens,40294006005,40294006005,0810294006005,22
CB2020,081,4,Queens,40294006006,40294006006,0810294006006,57
CB2020,081,4,Queens,40294006007,40294006007,0810294006007,44
CB2020,081,4,Queens,40294006008,40294006008,0810294006008,53
CB2020,081,4,Queens,40294006009,40294006009,0810294006009,0
CB2020,081,4,Queens,40294006010,40294006010,0810294006010,7
CB2020,081,4,Queens,40294006011,40294006011,0810294006011,22
CB2020,081,4,Queens,40294006012,40294006012,0810294006012,7
CB2020,081,4,Queens,40295001000,40295001000,0810295001000,488
CB2020,081,4,Queens,40295001001,40295001001,0810295001001,486
CB2020,081,4,Queens,40295001002,40295001002,0810295001002,2
CB2020,081,4,Queens,40295002000,40295002000,0810295002000,83
CB2020,081,4,Queens,40295002001,40295002001,0810295002001,147
CB2020,081,4,Queens,40295002002,40295002002,0810295002002,195
CB2020,081,4,Queens,40295002003,40295002003,0810295002003,101
CB2020,081,4,Queens,40295002004,40295002004,0810295002004,71
CB2020,081,4,Queens,40295002005,40295002005,0810295002005,0
CB2020,081,4,Queens,40295002006,40295002006,0810295002006,71
CB2020,081,4,Queens,40295002007,40295002007,0810295002007,99
CB2020,081,4,Queens,40295002008,40295002008,0810295002008,0
CB2020,081,4,Queens,40297001000,40297001000,0810297001000,0
CB2020,081,4,Queens,40297001001,40297001001,0810297001001,0
CB2020,081,4,Queens,40297001002,40297001002,0810297001002,0
CB2020,081,4,Queens,40297001003,40297001003,0810297001003,60
CB2020,081,4,Queens,40297001004,40297001004,0810297001004,27
CB2020,081,4,Queens,40297001005,40297001005,0810297001005,0
CB2020,081,4,Queens,40297001006,40297001006,0810297001006,0
CB2020,081,4,Queens,40297001007,40297001007,0810297001007,0
CB2020,081,4,Queens,40297001008,40297001008,0810297001008,71
CB2020,081,4,Queens,40297001009,40297001009,0810297001009,4
CB2020,081,4,Queens,40297001010,40297001010,0810297001010,85
CB2020,081,4,Queens,40297001011,40297001011,0810297001011,44
CB2020,081,4,Queens,40297001012,40297001012,0810297001012,73
CB2020,081,4,Queens,40297001013,40297001013,0810297001013,0
CB2020,081,4,Queens,40297001014,40297001014,0810297001014,0
CB2020,081,4,Queens,40297001015,40297001015,0810297001015,0
CB2020,081,4,Queens,40297002000,40297002000,0810297002000,0
CB2020,081,4,Queens,40297002001,40297002001,0810297002001,0
CB2020,081,4,Queens,40297002002,40297002002,0810297002002,0
CB2020,081,4,Queens,40297002003,40297002003,0810297002003,1
CB2020,081,4,Queens,40297002004,40297002004,0810297002004,5
CB2020,081,4,Queens,40297002005,40297002005,0810297002005,116
CB2020,081,4,Queens,40297002006,40297002006,0810297002006,15
CB2020,081,4,Queens,40297002007,40297002007,0810297002007,24
CB2020,081,4,Queens,40297002008,40297002008,0810297002008,3
CB2020,081,4,Queens,40297002009,40297002009,0810297002009,29
CB2020,081,4,Queens,40297002010,40297002010,0810297002010,108
CB2020,081,4,Queens,40297002011,40297002011,0810297002011,126
CB2020,081,4,Queens,40297002012,40297002012,0810297002012,33
CB2020,081,4,Queens,40297002013,40297002013,0810297002013,0
CB2020,081,4,Queens,40297002014,40297002014,0810297002014,0
CB2020,081,4,Queens,40297002015,40297002015,0810297002015,0
CB2020,081,4,Queens,40297002016,40297002016,0810297002016,0
CB2020,081,4,Queens,40299001000,40299001000,0810299001000,2
CB2020,081,4,Queens,40299001001,40299001001,0810299001001,0
CB2020,081,4,Queens,40299001002,40299001002,0810299001002,0
CB2020,081,4,Queens,40306001000,40306001000,0810306001000,0
CB2020,081,4,Queens,40306001001,40306001001,0810306001001,0
CB2020,081,4,Queens,40306001002,40306001002,0810306001002,0
CB2020,081,4,Queens,40306001003,40306001003,0810306001003,0
CB2020,081,4,Queens,40306001004,40306001004,0810306001004,0
CB2020,081,4,Queens,40306001005,40306001005,0810306001005,0
CB2020,081,4,Queens,40306001006,40306001006,0810306001006,0
CB2020,081,4,Queens,40306001007,40306001007,0810306001007,0
CB2020,081,4,Queens,40306001008,40306001008,0810306001008,6
CB2020,081,4,Queens,40306001009,40306001009,0810306001009,0
CB2020,081,4,Queens,40306001010,40306001010,0810306001010,0
CB2020,081,4,Queens,40306001011,40306001011,0810306001011,0
CB2020,081,4,Queens,40306001012,40306001012,0810306001012,0
CB2020,081,4,Queens,40306001013,40306001013,0810306001013,0
CB2020,081,4,Queens,40306001014,40306001014,0810306001014,0
CB2020,081,4,Queens,40306001015,40306001015,0810306001015,10
CB2020,081,4,Queens,40306001016,40306001016,0810306001016,4
CB2020,081,4,Queens,40306001017,40306001017,0810306001017,0
CB2020,081,4,Queens,40306001018,40306001018,0810306001018,0
CB2020,081,4,Queens,40306001019,40306001019,0810306001019,0
CB2020,081,4,Queens,40306001020,40306001020,0810306001020,0
CB2020,081,4,Queens,40306001021,40306001021,0810306001021,0
CB2020,081,4,Queens,40306001022,40306001022,0810306001022,0
CB2020,081,4,Queens,40306001023,40306001023,0810306001023,0
CB2020,081,4,Queens,40306001024,40306001024,0810306001024,0
CB2020,081,4,Queens,40306001025,40306001025,0810306001025,0
CB2020,081,4,Queens,40306001026,40306001026,0810306001026,0
CB2020,081,4,Queens,40306001027,40306001027,0810306001027,0
CB2020,081,4,Queens,40306001028,40306001028,0810306001028,0
CB2020,081,4,Queens,40306001029,40306001029,0810306001029,0
CB2020,081,4,Queens,40306001030,40306001030,0810306001030,0
CB2020,081,4,Queens,40306002000,40306002000,0810306002000,6
CB2020,081,4,Queens,40306002001,40306002001,0810306002001,23
CB2020,081,4,Queens,40306002002,40306002002,0810306002002,42
CB2020,081,4,Queens,40306002003,40306002003,0810306002003,62
CB2020,081,4,Queens,40306002004,40306002004,0810306002004,48
CB2020,081,4,Queens,40306002005,40306002005,0810306002005,4
CB2020,081,4,Queens,40306003000,40306003000,0810306003000,55
CB2020,081,4,Queens,40306003001,40306003001,0810306003001,35
CB2020,081,4,Queens,40306003002,40306003002,0810306003002,37
CB2020,081,4,Queens,40306003003,40306003003,0810306003003,37
CB2020,081,4,Queens,40306003004,40306003004,0810306003004,35
CB2020,081,4,Queens,40306003005,40306003005,0810306003005,34
CB2020,081,4,Queens,40306003006,40306003006,0810306003006,41
CB2020,081,4,Queens,40306003007,40306003007,0810306003007,30
CB2020,081,4,Queens,40306003008,40306003008,0810306003008,22
CB2020,081,4,Queens,40306003009,40306003009,0810306003009,32
CB2020,081,4,Queens,40306003010,40306003010,0810306003010,15
CB2020,081,4,Queens,40306003011,40306003011,0810306003011,47
CB2020,081,4,Queens,40306004000,40306004000,0810306004000,0
CB2020,081,4,Queens,40306004001,40306004001,0810306004001,0
CB2020,081,4,Queens,40306004002,40306004002,0810306004002,0
CB2020,081,4,Queens,40306004003,40306004003,0810306004003,87
CB2020,081,4,Queens,40306004004,40306004004,0810306004004,26
CB2020,081,4,Queens,40306004005,40306004005,0810306004005,15
CB2020,081,4,Queens,40306004006,40306004006,0810306004006,10
CB2020,081,4,Queens,40306004007,40306004007,0810306004007,42
CB2020,081,4,Queens,40306004008,40306004008,0810306004008,49
CB2020,081,4,Queens,40306004009,40306004009,0810306004009,56
CB2020,081,4,Queens,40306004010,40306004010,0810306004010,54
CB2020,081,4,Queens,40306004011,40306004011,0810306004011,9
CB2020,081,4,Queens,40306004012,40306004012,0810306004012,3
CB2020,081,4,Queens,40306004013,40306004013,0810306004013,0
CB2020,081,4,Queens,40306004014,40306004014,0810306004014,0
CB2020,081,4,Queens,40306004015,40306004015,0810306004015,17
CB2020,081,4,Queens,40306004016,40306004016,0810306004016,0
CB2020,081,4,Queens,40306005000,40306005000,0810306005000,0
CB2020,081,4,Queens,40306005001,40306005001,0810306005001,0
CB2020,081,4,Queens,40306005002,40306005002,0810306005002,0
CB2020,081,4,Queens,40306005003,40306005003,0810306005003,18
CB2020,081,4,Queens,40306005004,40306005004,0810306005004,0
CB2020,081,4,Queens,40306005005,40306005005,0810306005005,60
CB2020,081,4,Queens,40306005006,40306005006,0810306005006,38
CB2020,081,4,Queens,40306005007,40306005007,0810306005007,126
CB2020,081,4,Queens,40306005008,40306005008,0810306005008,54
CB2020,081,4,Queens,40306005009,40306005009,0810306005009,49
CB2020,081,4,Queens,40306005010,40306005010,0810306005010,31
CB2020,081,4,Queens,40306005011,40306005011,0810306005011,15
CB2020,081,4,Queens,40306005012,40306005012,0810306005012,63
CB2020,081,4,Queens,40306005013,40306005013,0810306005013,62
CB2020,081,4,Queens,40306005014,40306005014,0810306005014,12
CB2020,081,4,Queens,40306005015,40306005015,0810306005015,42
CB2020,081,4,Queens,40309031000,40309031000,0810309031000,131
CB2020,081,4,Queens,40309031001,40309031001,0810309031001,120
CB2020,081,4,Queens,40309031002,40309031002,0810309031002,122
CB2020,081,4,Queens,40309031003,40309031003,0810309031003,102
CB2020,081,4,Queens,40309031004,40309031004,0810309031004,9
CB2020,081,4,Queens,40309031005,40309031005,0810309031005,123
CB2020,081,4,Queens,40309032000,40309032000,0810309032000,126
CB2020,081,4,Queens,40309032001,40309032001,0810309032001,134
CB2020,081,4,Queens,40309032002,40309032002,0810309032002,94
CB2020,081,4,Queens,40309032003,40309032003,0810309032003,64
CB2020,081,4,Queens,40309032004,40309032004,0810309032004,85
CB2020,081,4,Queens,40309032005,40309032005,0810309032005,72
CB2020,081,4,Queens,40309032006,40309032006,0810309032006,79
CB2020,081,4,Queens,40309033000,40309033000,0810309033000,178
CB2020,081,4,Queens,40309033001,40309033001,0810309033001,197
CB2020,081,4,Queens,40309033002,40309033002,0810309033002,111
CB2020,081,4,Queens,40309034000,40309034000,0810309034000,80
CB2020,081,4,Queens,40309034001,40309034001,0810309034001,109
CB2020,081,4,Queens,40309034002,40309034002,0810309034002,86
CB2020,081,4,Queens,40309034003,40309034003,0810309034003,141
CB2020,081,4,Queens,40309041000,40309041000,0810309041000,0
CB2020,081,4,Queens,40309041001,40309041001,0810309041001,0
CB2020,081,4,Queens,40309041002,40309041002,0810309041002,39
CB2020,081,4,Queens,40309041003,40309041003,0810309041003,17
CB2020,081,4,Queens,40309041004,40309041004,0810309041004,0
CB2020,081,4,Queens,40309041005,40309041005,0810309041005,9
CB2020,081,4,Queens,40309041006,40309041006,0810309041006,37
CB2020,081,4,Queens,40309041007,40309041007,0810309041007,0
CB2020,081,4,Queens,40309041008,40309041008,0810309041008,0
CB2020,081,4,Queens,40309041009,40309041009,0810309041009,0
CB2020,081,4,Queens,40309041010,40309041010,0810309041010,0
CB2020,081,4,Queens,40309041011,40309041011,0810309041011,25
CB2020,081,4,Queens,40309041012,40309041012,0810309041012,37
CB2020,081,4,Queens,40309041013,40309041013,0810309041013,77
CB2020,081,4,Queens,40309041014,40309041014,0810309041014,148
CB2020,081,4,Queens,40309041015,40309041015,0810309041015,36
CB2020,081,4,Queens,40309041016,40309041016,0810309041016,0
CB2020,081,4,Queens,40309041017,40309041017,0810309041017,0
CB2020,081,4,Queens,40309041018,40309041018,0810309041018,94
CB2020,081,4,Queens,40309041019,40309041019,0810309041019,146
CB2020,081,4,Queens,40309042000,40309042000,0810309042000,113
CB2020,081,4,Queens,40309042001,40309042001,0810309042001,126
CB2020,081,4,Queens,40309042002,40309042002,0810309042002,0
CB2020,081,4,Queens,40309042003,40309042003,0810309042003,93
CB2020,081,4,Queens,40309042004,40309042004,0810309042004,140
CB2020,081,4,Queens,40309042005,40309042005,0810309042005,96
CB2020,081,4,Queens,40309042006,40309042006,0810309042006,108
CB2020,081,4,Queens,40309051000,40309051000,0810309051000,0
CB2020,081,4,Queens,40309051001,40309051001,0810309051001,108
CB2020,081,4,Queens,40309051002,40309051002,0810309051002,111
CB2020,081,4,Queens,40309051003,40309051003,0810309051003,80
CB2020,081,4,Queens,40309051004,40309051004,0810309051004,0
CB2020,081,4,Queens,40309051005,40309051005,0810309051005,0
CB2020,081,4,Queens,40309051006,40309051006,0810309051006,0
CB2020,081,4,Queens,40309052000,40309052000,0810309052000,154
CB2020,081,4,Queens,40309052001,40309052001,0810309052001,135
CB2020,081,4,Queens,40309052002,40309052002,0810309052002,176
CB2020,081,4,Queens,40309052003,40309052003,0810309052003,201
CB2020,081,4,Queens,40309052004,40309052004,0810309052004,126
CB2020,081,4,Queens,40309052005,40309052005,0810309052005,73
CB2020,081,4,Queens,40309052006,40309052006,0810309052006,70
CB2020,081,4,Queens,40309052007,40309052007,0810309052007,0
CB2020,081,4,Queens,40309061000,40309061000,0810309061000,151
CB2020,081,4,Queens,40309061001,40309061001,0810309061001,1
CB2020,081,4,Queens,40309061002,40309061002,0810309061002,100
CB2020,081,4,Queens,40309061003,40309061003,0810309061003,59
CB2020,081,4,Queens,40309061004,40309061004,0810309061004,91
CB2020,081,4,Queens,40309061005,40309061005,0810309061005,108
CB2020,081,4,Queens,40309061006,40309061006,0810309061006,28
CB2020,081,4,Queens,40309062000,40309062000,0810309062000,119
CB2020,081,4,Queens,40309062001,40309062001,0810309062001,117
CB2020,081,4,Queens,40309062002,40309062002,0810309062002,164
CB2020,081,4,Queens,40309062003,40309062003,0810309062003,136
CB2020,081,4,Queens,40309063000,40309063000,0810309063000,245
CB2020,081,4,Queens,40309063001,40309063001,0810309063001,164
CB2020,081,4,Queens,40309063002,40309063002,0810309063002,172
CB2020,081,4,Queens,40309063003,40309063003,0810309063003,20
CB2020,081,4,Queens,40317001000,40317001000,0810317001000,0
CB2020,081,4,Queens,40317001001,40317001001,0810317001001,0
CB2020,081,4,Queens,40317001002,40317001002,0810317001002,0
CB2020,081,4,Queens,40317002000,40317002000,0810317002000,152
CB2020,081,4,Queens,40317002001,40317002001,0810317002001,102
CB2020,081,4,Queens,40317002002,40317002002,0810317002002,12
CB2020,081,4,Queens,40317002003,40317002003,0810317002003,91
CB2020,081,4,Queens,40317002004,40317002004,0810317002004,94
CB2020,081,4,Queens,40317002005,40317002005,0810317002005,142
CB2020,081,4,Queens,40317002006,40317002006,0810317002006,155
CB2020,081,4,Queens,40317002007,40317002007,0810317002007,87
CB2020,081,4,Queens,40317003000,40317003000,0810317003000,87
CB2020,081,4,Queens,40317003001,40317003001,0810317003001,98
CB2020,081,4,Queens,40317003002,40317003002,0810317003002,97
CB2020,081,4,Queens,40317003003,40317003003,0810317003003,98
CB2020,081,4,Queens,40317003004,40317003004,0810317003004,106
CB2020,081,4,Queens,40317003005,40317003005,0810317003005,42
CB2020,081,4,Queens,40317004000,40317004000,0810317004000,0
CB2020,081,4,Queens,40317004001,40317004001,0810317004001,51
CB2020,081,4,Queens,40317004002,40317004002,0810317004002,129
CB2020,081,4,Queens,40317004003,40317004003,0810317004003,130
CB2020,081,4,Queens,40317004004,40317004004,0810317004004,143
CB2020,081,4,Queens,40317004005,40317004005,0810317004005,141
CB2020,081,4,Queens,40317004006,40317004006,0810317004006,117
CB2020,081,4,Queens,40317004007,40317004007,0810317004007,22
CB2020,081,4,Queens,40317004008,40317004008,0810317004008,0
CB2020,081,4,Queens,40317004009,40317004009,0810317004009,0
CB2020,081,4,Queens,40317004010,40317004010,0810317004010,0
CB2020,081,4,Queens,40317004011,40317004011,0810317004011,0
CB2020,081,4,Queens,40317004012,40317004012,0810317004012,0
CB2020,081,4,Queens,40317004013,40317004013,0810317004013,0
CB2020,081,4,Queens,40317004014,40317004014,0810317004014,0
CB2020,081,4,Queens,40317004015,40317004015,0810317004015,0
CB2020,081,4,Queens,40317004016,40317004016,0810317004016,0
CB2020,081,4,Queens,40317004017,40317004017,0810317004017,0
CB2020,081,4,Queens,40317005000,40317005000,0810317005000,72
CB2020,081,4,Queens,40317005001,40317005001,0810317005001,32
CB2020,081,4,Queens,40317005002,40317005002,0810317005002,6
CB2020,081,4,Queens,40317005003,40317005003,0810317005003,64
CB2020,081,4,Queens,40317005004,40317005004,0810317005004,81
CB2020,081,4,Queens,40317005005,40317005005,0810317005005,90
CB2020,081,4,Queens,40317005006,40317005006,0810317005006,75
CB2020,081,4,Queens,40317005007,40317005007,0810317005007,63
CB2020,081,4,Queens,40317005008,40317005008,0810317005008,64
CB2020,081,4,Queens,40317005009,40317005009,0810317005009,14
CB2020,081,4,Queens,40317005010,40317005010,0810317005010,79
CB2020,081,4,Queens,40317005011,40317005011,0810317005011,44
CB2020,081,4,Queens,40317005012,40317005012,0810317005012,22
CB2020,081,4,Queens,40317005013,40317005013,0810317005013,10
CB2020,081,4,Queens,40317005014,40317005014,0810317005014,0
CB2020,081,4,Queens,40317005015,40317005015,0810317005015,0
CB2020,081,4,Queens,40317005016,40317005016,0810317005016,0
CB2020,081,4,Queens,40320001000,40320001000,0810320001000,0
CB2020,081,4,Queens,40320001001,40320001001,0810320001001,0
CB2020,081,4,Queens,40320001002,40320001002,0810320001002,0
CB2020,081,4,Queens,40320001003,40320001003,0810320001003,0
CB2020,081,4,Queens,40320001004,40320001004,0810320001004,10
CB2020,081,4,Queens,40320001005,40320001005,0810320001005,18
CB2020,081,4,Queens,40320001006,40320001006,0810320001006,5
CB2020,081,4,Queens,40320001007,40320001007,0810320001007,12
CB2020,081,4,Queens,40320001008,40320001008,0810320001008,17
CB2020,081,4,Queens,40320001009,40320001009,0810320001009,14
CB2020,081,4,Queens,40320001010,40320001010,0810320001010,20
CB2020,081,4,Queens,40320001011,40320001011,0810320001011,27
CB2020,081,4,Queens,40320001012,40320001012,0810320001012,27
CB2020,081,4,Queens,40320001013,40320001013,0810320001013,46
CB2020,081,4,Queens,40320001014,40320001014,0810320001014,42
CB2020,081,4,Queens,40320001015,40320001015,0810320001015,27
CB2020,081,4,Queens,40320001016,40320001016,0810320001016,0
CB2020,081,4,Queens,40320001017,40320001017,0810320001017,12
CB2020,081,4,Queens,40320001018,40320001018,0810320001018,13
CB2020,081,4,Queens,40320001019,40320001019,0810320001019,15
CB2020,081,4,Queens,40320001020,40320001020,0810320001020,67
CB2020,081,4,Queens,40320001021,40320001021,0810320001021,45
CB2020,081,4,Queens,40320001022,40320001022,0810320001022,41
CB2020,081,4,Queens,40320001023,40320001023,0810320001023,19
CB2020,081,4,Queens,40320001024,40320001024,0810320001024,31
CB2020,081,4,Queens,40320001025,40320001025,0810320001025,31
CB2020,081,4,Queens,40320001026,40320001026,0810320001026,39
CB2020,081,4,Queens,40320001027,40320001027,0810320001027,0
CB2020,081,4,Queens,40320002000,40320002000,0810320002000,33
CB2020,081,4,Queens,40320002001,40320002001,0810320002001,0
CB2020,081,4,Queens,40320002002,40320002002,0810320002002,0
CB2020,081,4,Queens,40320002003,40320002003,0810320002003,14
CB2020,081,4,Queens,40320002004,40320002004,0810320002004,0
CB2020,081,4,Queens,40320002005,40320002005,0810320002005,0
CB2020,081,4,Queens,40320002006,40320002006,0810320002006,0
CB2020,081,4,Queens,40320002007,40320002007,0810320002007,0
CB2020,081,4,Queens,40320002008,40320002008,0810320002008,0
CB2020,081,4,Queens,40320002009,40320002009,0810320002009,0
CB2020,081,4,Queens,40320002010,40320002010,0810320002010,0
CB2020,081,4,Queens,40320002011,40320002011,0810320002011,0
CB2020,081,4,Queens,40320002012,40320002012,0810320002012,0
CB2020,081,4,Queens,40320002013,40320002013,0810320002013,0
CB2020,081,4,Queens,40320002014,40320002014,0810320002014,0
CB2020,081,4,Queens,40320002015,40320002015,0810320002015,0
CB2020,081,4,Queens,40320002016,40320002016,0810320002016,0
CB2020,081,4,Queens,40320002017,40320002017,0810320002017,0
CB2020,081,4,Queens,40320002018,40320002018,0810320002018,0
CB2020,081,4,Queens,40320002019,40320002019,0810320002019,47
CB2020,081,4,Queens,40320002020,40320002020,0810320002020,0
CB2020,081,4,Queens,40320002021,40320002021,0810320002021,0
CB2020,081,4,Queens,40320002022,40320002022,0810320002022,0
CB2020,081,4,Queens,40320002023,40320002023,0810320002023,0
CB2020,081,4,Queens,40320002024,40320002024,0810320002024,0
CB2020,081,4,Queens,40320002025,40320002025,0810320002025,0
CB2020,081,4,Queens,40320002026,40320002026,0810320002026,0
CB2020,081,4,Queens,40320002027,40320002027,0810320002027,0
CB2020,081,4,Queens,40320003000,40320003000,0810320003000,224
CB2020,081,4,Queens,40320003001,40320003001,0810320003001,22
CB2020,081,4,Queens,40320003002,40320003002,0810320003002,25
CB2020,081,4,Queens,40320003003,40320003003,0810320003003,44
CB2020,081,4,Queens,40320003004,40320003004,0810320003004,18
CB2020,081,4,Queens,40320003005,40320003005,0810320003005,34
CB2020,081,4,Queens,40320003006,40320003006,0810320003006,21
CB2020,081,4,Queens,40320003007,40320003007,0810320003007,8
CB2020,081,4,Queens,40320003008,40320003008,0810320003008,35
CB2020,081,4,Queens,40320004000,40320004000,0810320004000,19
CB2020,081,4,Queens,40320004001,40320004001,0810320004001,33
CB2020,081,4,Queens,40320004002,40320004002,0810320004002,12
CB2020,081,4,Queens,40320004003,40320004003,0810320004003,32
CB2020,081,4,Queens,40320004004,40320004004,0810320004004,33
CB2020,081,4,Queens,40320004005,40320004005,0810320004005,33
CB2020,081,4,Queens,40320004006,40320004006,0810320004006,19
CB2020,081,4,Queens,40320004007,40320004007,0810320004007,16
CB2020,081,4,Queens,40320004008,40320004008,0810320004008,16
CB2020,081,4,Queens,40320004009,40320004009,0810320004009,16
CB2020,081,4,Queens,40320004010,40320004010,0810320004010,22
CB2020,081,4,Queens,40320004011,40320004011,0810320004011,20
CB2020,081,4,Queens,40320004012,40320004012,0810320004012,18
CB2020,081,4,Queens,40327001000,40327001000,0810327001000,100
CB2020,081,4,Queens,40327001001,40327001001,0810327001001,150
CB2020,081,4,Queens,40327001002,40327001002,0810327001002,135
CB2020,081,4,Queens,40327001003,40327001003,0810327001003,115
CB2020,081,4,Queens,40327001004,40327001004,0810327001004,113
CB2020,081,4,Queens,40327001005,40327001005,0810327001005,97
CB2020,081,4,Queens,40327002000,40327002000,0810327002000,156
CB2020,081,4,Queens,40327002001,40327002001,0810327002001,185
CB2020,081,4,Queens,40327002002,40327002002,0810327002002,210
CB2020,081,4,Queens,40328001000,40328001000,0810328001000,60
CB2020,081,4,Queens,40328001001,40328001001,0810328001001,62
CB2020,081,4,Queens,40328001002,40328001002,0810328001002,23
CB2020,081,4,Queens,40328001003,40328001003,0810328001003,56
CB2020,081,4,Queens,40328001004,40328001004,0810328001004,34
CB2020,081,4,Queens,40328001005,40328001005,0810328001005,22
CB2020,081,4,Queens,40328001006,40328001006,0810328001006,56
CB2020,081,4,Queens,40328001007,40328001007,0810328001007,47
CB2020,081,4,Queens,40328001008,40328001008,0810328001008,0
CB2020,081,4,Queens,40328002000,40328002000,0810328002000,85
CB2020,081,4,Queens,40328002001,40328002001,0810328002001,10
CB2020,081,4,Queens,40328002002,40328002002,0810328002002,82
CB2020,081,4,Queens,40328002003,40328002003,0810328002003,4
CB2020,081,4,Queens,40328002004,40328002004,0810328002004,41
CB2020,081,4,Queens,40328002005,40328002005,0810328002005,15
CB2020,081,4,Queens,40328003000,40328003000,0810328003000,2
CB2020,081,4,Queens,40328003001,40328003001,0810328003001,63
CB2020,081,4,Queens,40328003002,40328003002,0810328003002,46
CB2020,081,4,Queens,40328003003,40328003003,0810328003003,92
CB2020,081,4,Queens,40328003004,40328003004,0810328003004,12
CB2020,081,4,Queens,40328003005,40328003005,0810328003005,16
CB2020,081,4,Queens,40328003006,40328003006,0810328003006,57
CB2020,081,4,Queens,40329001000,40329001000,0810329001000,6
CB2020,081,4,Queens,40329001001,40329001001,0810329001001,6
CB2020,081,4,Queens,40329001002,40329001002,0810329001002,45
CB2020,081,4,Queens,40329001003,40329001003,0810329001003,56
CB2020,081,4,Queens,40329001004,40329001004,0810329001004,0
CB2020,081,4,Queens,40329001005,40329001005,0810329001005,38
CB2020,081,4,Queens,40329001006,40329001006,0810329001006,19
CB2020,081,4,Queens,40329001007,40329001007,0810329001007,19
CB2020,081,4,Queens,40329001008,40329001008,0810329001008,23
CB2020,081,4,Queens,40329001009,40329001009,0810329001009,50
CB2020,081,4,Queens,40329001010,40329001010,0810329001010,46
CB2020,081,4,Queens,40329001011,40329001011,0810329001011,104
CB2020,081,4,Queens,40329001012,40329001012,0810329001012,93
CB2020,081,4,Queens,40329002000,40329002000,0810329002000,125
CB2020,081,4,Queens,40329002001,40329002001,0810329002001,68
CB2020,081,4,Queens,40329002002,40329002002,0810329002002,0
CB2020,081,4,Queens,40329002003,40329002003,0810329002003,0
CB2020,081,4,Queens,40329002004,40329002004,0810329002004,47
CB2020,081,4,Queens,40329002005,40329002005,0810329002005,50
CB2020,081,4,Queens,40329002006,40329002006,0810329002006,95
CB2020,081,4,Queens,40329003000,40329003000,0810329003000,2
CB2020,081,4,Queens,40329003001,40329003001,0810329003001,8
CB2020,081,4,Queens,40329003002,40329003002,0810329003002,80
CB2020,081,4,Queens,40329003003,40329003003,0810329003003,0
CB2020,081,4,Queens,40329003004,40329003004,0810329003004,0
CB2020,081,4,Queens,40329003005,40329003005,0810329003005,33
CB2020,081,4,Queens,40329003006,40329003006,0810329003006,50
CB2020,081,4,Queens,40329003007,40329003007,0810329003007,70
CB2020,081,4,Queens,40329003008,40329003008,0810329003008,0
CB2020,081,4,Queens,40329003009,40329003009,0810329003009,118
CB2020,081,4,Queens,40330001000,40330001000,0810330001000,63
CB2020,081,4,Queens,40330001001,40330001001,0810330001001,11
CB2020,081,4,Queens,40330001002,40330001002,0810330001002,144
CB2020,081,4,Queens,40330001003,40330001003,0810330001003,77
CB2020,081,4,Queens,40330001004,40330001004,0810330001004,38
CB2020,081,4,Queens,40330001005,40330001005,0810330001005,46
CB2020,081,4,Queens,40330001006,40330001006,0810330001006,55
