job_number,field,old_value,new_value,reason,edited_date,editor
120587301,hotel_init,55,0,,8/29/2020,TD
120587301,hotel_prop,66,0,,8/29/2020,TD
120587301,otherb_init,55,0,,8/29/2020,TD
120587301,otherb_prop,66,11,,1/29/2020,
120588042,classa_init,1905,0,,1/28/2020,
120588042,classa_prop,1921,0,,1/28/2020,
120588042,hotel_init,1905,1905,,1/28/2020,
120588042,hotel_prop,1921,1921,,1/28/2020,
120588113,classa_init,1,0,,1/29/2021,ks
120589041,classa_init,29,29,job related to units_.sql,2/21/2020,
120589041,hotel_prop,53,53,job related to units_.sql,2/21/2020,
120589050,classa_init,29,29,job related to units_.sql,2/20/2020,
120589050,hotel_prop,53,53,job related to units_.sql,2/20/2020,
120590501,classa_init,1,0,,7/20/2020,KS
120592019,classa_init,1,0,,1/29/2021,ks
120592126,classa_init,4,0,,1/29/2021,TD
120592135,classa_init,4,0,,1/29/2021,TD
120592144,classa_init,4,0,,1/29/2021,TD
120592938,classa_init,9,1,,1/31/2020,
120592938,otherb_init,9,8,,1/31/2020,
120596097,hotel_init,21,0,,8/29/2020,KS
120596097,hotel_prop,21,0,,8/29/2020,KS
120596097,otherb_init,21,0,,8/29/2020,KS
120596097,otherb_prop,21,0,,8/29/2020,KS
120597862,classa_prop,230,0,,1/28/2020,
120597862,hotel_init,0,0,,8/29/2020,AP
120597862,hotel_prop,230,230,,7/29/2020,AP
120597862,otherb_init,0,0,,8/29/2020,AP
120597862,otherb_prop,230,0,,8/29/2020,AP
120600778,hotel_init,10,0,,8/28/2020,AP
120600778,hotel_prop,1,0,,8/28/2020,AP
120600778,otherb_init,10,0,,8/28/2020,AP
120600778,otherb_prop,1,0,,8/28/2020,AP
120600929,classa_init,1,0,,7/27/2020,SL
120605835,classa_prop,76,0,,1/28/2020,
120605835,hotel_prop,76,76,,1/28/2020,
120609948,hotel_init,139,0,,8/25/2020,AP
120609948,hotel_prop,105,0,,8/25/2020,AP
120609948,otherb_init,139,0,,8/25/2020,AP
120609948,otherb_prop,105,0,,8/25/2020,AP
120615227,classa_init,4,5,,1/26/2021,KS
120615227,hotel_init,4,0,,1/26/2021,KS
120615227,hotel_prop,6,0,,1/26/2021,KS
120615227,otherb_init,4,0,,1/26/2021,KS
120615227,otherb_prop,6,0,,1/26/2021,KS
120621354,classa_init,217,195,,8/24/2020,AP
120621354,classa_prop,151,195,,8/24/2020,AP
120621354,hotel_init,217,0,,8/24/2020,AP
120621354,hotel_prop,151,0,,8/24/2020,AP
120621354,otherb_init,217,0,,8/24/2020,AP
120621354,otherb_prop,151,0,,8/24/2020,AP
120621416,classa_init,1,0,,2/1/2021,SL
120621425,classa_init,10,8,,2/3/2020,
120621425,otherb_init,10,3,,2/3/2020,
120621425,otherb_prop,9,1,,2/3/2020,
120622031,classa_init,8,0,,1/31/2020,
120622031,hotel_init,8,0,,8/29/2020,TD
120622031,hotel_prop,2,0,,8/29/2020,TD
120622031,otherb_init,8,8,,1/31/2020,
120622031,otherb_prop,2,0,,8/29/2020,TD
120623815,classa_init,13,12,,2/3/2020,
120623815,hotel_init,13,0,,8/29/2020,KS
120623815,hotel_prop,13,0,,8/29/2020,KS
120623815,otherb_init,13,1,,2/3/2020,
120623815,otherb_prop,13,0,,8/29/2020,KS
120625840,classa_init,22,3,,8/24/2020,TD
120625840,classa_prop,14,5,,8/24/2020,TD
120625840,hotel_init,22,0,,8/24/2020,TD
120625840,hotel_prop,14,0,,8/24/2020,TD
120625840,otherb_init,22,19,,8/24/2020,TD
120625840,otherb_prop,14,10,,8/24/2020,TD
120627688,classa_init,3,0,,1/29/2021,ks
120630442,classa_init,3,3,job related to units_.sql,2/21/2020,
120630825,classa_prop,261,0,,1/28/2020,
120630825,hotel_init,0,0,,8/29/2020,AP
120630825,hotel_prop,261,261,,1/28/2020,
120630825,otherb_init,0,0,,8/29/2020,AP
120630825,otherb_prop,261,0,,8/29/2020,AP
120631209,classa_init,10,0,,2/3/2020,
120631209,classa_prop,6,2,,2/3/2020,
120631209,hotel_init,10,0,,8/29/2020,TD
120631209,hotel_prop,6,0,,8/29/2020,TD
120631209,otherb_init,10,10,,2/3/2020,
120631209,otherb_prop,6,4,,2/3/2020,
120635465,hotel_init,178,0,,8/26/2020,TD
120635465,hotel_prop,163,0,,8/26/2020,TD
120635465,otherb_init,178,0,,8/26/2020,TD
120635465,otherb_prop,163,0,,8/26/2020,TD
120635802,classa_init,8,1,,1/31/2020,
120635802,hotel_init,8,0,,8/29/2020,TD
120635802,hotel_prop,2,0,,8/29/2020,TD
120635802,otherb_init,8,7,,1/31/2020,
120635802,otherb_prop,2,0,,8/29/2020,TD
120635866,classa_init,4,1,,1/29/2021,TD
120642885,hotel_init,9,0,,8/25/2020,TD
120642885,hotel_prop,2,0,,8/25/2020,TD
120642885,otherb_init,9,0,,8/25/2020,TD
120642885,otherb_prop,2,0,,8/25/2020,TD
120643759,classa_init,7,0,,8/6/2020,TD
120643759,hotel_init,7,0,,8/29/2020,TD
120643759,hotel_prop,2,0,,8/29/2020,TD
120643759,otherb_init,7,7,,8/6/2020,TD
120643759,otherb_prop,2,0,,8/6/2020,TD
120649511,classa_init,11,0,,1/31/2020,
120649511,hotel_init,11,0,,8/29/2020,TD
120649511,hotel_prop,3,0,,8/29/2020,TD
120649511,otherb_init,11,11,,1/31/2020,
120649511,otherb_prop,3,0,,8/29/2020,TD
120650802,classa_init,1,0,,1/29/2021,ks
120650811,classa_init,1,0,,1/29/2021,ks
120654407,hotel_init,795,0,,8/29/2020,AP
120654407,hotel_prop,795,0,,8/29/2020,AP
120654407,otherb_init,795,0,,8/29/2020,AP
120654407,otherb_prop,795,0,,8/29/2020,AP
120654782,classa_init,1,0,,1/29/2021,ks
120657397,classa_init,1,0,,1/29/2021,ks
120661952,classa_init,3,0,,1/29/2021,ks
120663086,classa_init,96,19,,2/18/2020,
120663086,classa_prop,115,12,mixed-use hotel-res,8/13/2019,
120663086,hotel_prop,115,103,mixed-use hotel-res,8/13/2019,
120663479,classa_init,17,0,,7/30/2020,SL
120663479,hotel_init,17,0,,8/29/2020,SL
120663479,hotel_prop,5,0,,8/29/2020,SL
120663479,otherb_init,17,17,,7/30/2020,SL
120663479,otherb_prop,5,0,,7/30/2020,SL
120664236,hotel_init,3,0,,2/1/2021,TD
120664236,hotel_prop,25,0,,2/1/2021,TD
120664236,otherb_init,3,0,,2/1/2021,TD
120664236,otherb_prop,25,0,,2/1/2021,TD
120665119,classa_init,1,0,,1/29/2021,ks
120665128,classa_init,5,0,,1/29/2021,WS
120665137,classa_init,5,0,,1/29/2021,WS
120667251,hotel_init,11,0, ,8/28/2020,WS
120667251,hotel_prop,1,0, ,8/28/2020,WS
120667251,otherb_init,11,0, ,8/28/2020,WS
120667251,otherb_prop,1,0, ,8/28/2020,WS
120669712,hotel_init,201,0,,8/29/2020,TD
120669712,hotel_prop,201,0,,8/29/2020,TD
120669712,otherb_init,201,0,,8/29/2020,TD
120669712,otherb_prop,201,0,,8/29/2020,TD
120671950,classa_init,82,71,,2/18/2020,
120671950,classa_prop,81,64,,2/18/2020,
120671950,otherb_init,82,131,,2/18/2020,
120671950,otherb_prop,81,131,,2/18/2020,
120672496,hotel_init,1,0,,8/26/2020,KS
120672496,otherb_init,1,0,,8/26/2020,KS
120682001,classa_init,9,1,,1/31/2020,
120682001,hotel_init,9,0,,8/29/2020,SL
120682001,hotel_prop,4,0,,8/29/2020,SL
120682001,otherb_init,9,9,,1/31/2020,
120682001,otherb_prop,4,0,,8/29/2020,SL
120696782,classa_init,1,0,,1/29/2021,ks
120696791,classa_init,1,0,,1/29/2021,ks
120697264,hotel_init,45,0,,8/24/2020,TD
120697264,hotel_prop,37,0,,8/24/2020,TD
120697264,otherb_init,45,0,,8/24/2020,TD
120697264,otherb_prop,37,0,,8/24/2020,TD
120700358,classa_prop,232,0,,1/28/2020,
120700358,hotel_init,0,0,,8/29/2020,AP
120700358,hotel_prop,232,232,,7/31/2020,AP
120700358,otherb_init,0,0,,8/29/2020,AP
120700358,otherb_prop,232,0,,8/29/2020,AP
120700795,classa_init,200,0,,1/31/2020,
120700795,classa_prop,132,0,,1/31/2020,
120700795,hotel_init,200,0,,8/29/2020,TD
120700795,hotel_prop,132,0,,8/29/2020,TD
120700795,otherb_init,200,200,,1/28/2020,
120700795,otherb_prop,132,132,,1/31/2020,
120705674,classa_init,93,0,change u_init,2/14/2020,
120705683,classa_init,93,0,change u_init,2/14/2020,
120705692,classa_init,93,0,change u_init,2/14/2020,
120705709,classa_init,93,0,change u_init,2/14/2020,
120705852,hotel_init,10,0,,8/28/2020,TD
120705852,hotel_prop,1,0,,8/28/2020,TD
120705852,otherb_init,10,0,,8/28/2020,TD
120705852,otherb_prop,1,0,,8/28/2020,TD
120706021,classa_init,27,0,,1/31/2020,
120706021,otherb_init,27,27,,1/31/2020,
120706744,classa_init,1,0,,1/29/2021,ks
120709206,hotel_prop,12,12,,1/28/2020,
120710917,classa_init,211,192,,2/18/2020,
120710917,classa_prop,211,0,,8/30/2020,KS
120710917,hotel_init,211,0,,8/30/2020,KS
120710917,hotel_prop,211,211,,2/18/2020,
120710917,otherb_init,211,0,,8/30/2020,KS
120710917,otherb_prop,211,0,,8/30/2020,KS
120712069,classa_prop,30,0,,1/28/2020,
120712069,hotel_prop,30,30,,1/28/2020,
120715501,hotel_init,81,0,,8/27/2020,KS
120715501,hotel_prop,81,0,,8/27/2020,KS
120715501,otherb_init,81,0,,8/27/2020,KS
120715501,otherb_prop,81,0,,8/27/2020,KS
120715672,classa_init,16,12,,8/28/2020,AP
120715672,classa_prop,16,12,,8/28/2020,AP
120715672,hotel_init,16,0,,8/28/2020,AP
120715672,hotel_prop,16,0,,8/28/2020,AP
120715672,otherb_init,16,0,,8/28/2020,AP
120715672,otherb_prop,16,0,,8/28/2020,AP
120715887,classa_prop,294,0,,1/28/2020,
120715887,hotel_init,0,0,,8/29/2020,KS
120715887,hotel_prop,294,229,,1/28/2020,
120715887,otherb_init,0,0,,8/29/2020,KS
120715887,otherb_prop,294,0,,8/29/2020,KS
120724760,hotel_init,1,0,,8/29/2020,KS
120724760,otherb_init,1,0,,8/29/2020,KS
120726474,classa_init,106,0,,8/26/2020,TD
120726474,hotel_init,106,0,,8/26/2020,TD
120726474,hotel_prop,89,0,,8/26/2020,TD
120726474,otherb_init,106,106,,8/26/2020,TD
120726474,otherb_prop,89,0,,8/26/2020,TD
120730156,classa_init,14,0,,1/31/2020,
120730156,otherb_init,14,14,,1/31/2020,
120733661,hotel_prop,20,26,,1/28/2020,
120737408,classa_init,1,0,,1/28/2020,
120741171,classa_init,11,0,,7/31/2020,SL
120741171,hotel_init,11,0,,8/29/2020,SL
120741171,hotel_prop,4,0,,8/29/2020,SL
120741171,otherb_init,11,11,,7/31/2020,SL
120741171,otherb_prop,4,0,,7/31/2020,SL
120743106,classa_init,209,0,job related to units_.sql,2/21/2020,
120743106,otherb_init,209,246,job related to units_.sql,2/21/2020,
120743106,otherb_prop,209,213,job related to units_.sql,2/21/2020,
120745471,classa_prop,273,0,,1/28/2020,
120745471,hotel_init,0,0,,8/29/2020,AP
120745471,hotel_prop,273,273,,7/30/2020,AP
120745471,otherb_init,0,0,,8/29/2020,AP
120745471,otherb_prop,273,0,,8/29/2020,AP
120745499,classa_prop,302,0,,1/28/2020,
120745499,hotel_init,0,0,,8/29/2020,AP
120745499,hotel_prop,302,302,,7/29/2020,AP
120745499,otherb_init,0,0,,8/29/2020,AP
120745499,otherb_prop,302,0,,8/29/2020,AP
120748735,classa_init,,0,,8/23/2021,SL
120748735,hotel_init,,0,,8/23/2021,SL
120748735,hotel_prop,221,0,,8/23/2021,SL
120748735,otherb_init,,0,,8/23/2021,SL
120748735,otherb_prop,221,0,,8/23/2021,SL
120751061,classa_init,730,0,,1/28/2020,
120751061,classa_prop,775,0,,1/28/2020,
120751061,hotel_init,730,788,,1/28/2020,
120751061,hotel_prop,775,775,,1/28/2020,
120751061,otherb_init,730,0,,8/29/2020,KS
120751061,otherb_prop,775,0,,8/29/2020,KS
120751864,classa_prop,292,0,,1/28/2020,
120751864,hotel_init,0,0,,8/29/2020,AP
120751864,hotel_prop,292,292,,7/30/2020,AP
120751864,otherb_init,0,0,,8/29/2020,AP
120751864,otherb_prop,292,0,,8/29/2020,AP
120759198,classa_init,2,0,,7/27/2020,SL
120760881,classa_init,2,0,,1/29/2021,ks
120763478,classa_init,2,0,,1/29/2021,ks
120766974,classa_init,17,0,,1/29/2021,KS
120767857,classa_init,1,0,,1/29/2021,ks
120768400,classa_init,1,0,,1/29/2021,ks
120768847,classa_init,2,0,,1/29/2021,ks
120771218,classa_prop,122,0,,1/28/2020,
120771218,hotel_init,0,0,,8/29/2020,AP
120771218,hotel_prop,122,122,,7/30/2020,AP
120771218,otherb_init,0,0,,8/29/2020,AP
120771218,otherb_prop,122,0,,8/29/2020,AP
120771888,hotel_init,0,0,,2/1/2021,TD
120771888,hotel_prop,6,0,,2/1/2021,TD
120771888,otherb_init,0,0,,2/1/2021,TD
120771888,otherb_prop,6,0,,2/1/2021,TD
120775125,hotel_init,1,0,,8/29/2020,TD
120775125,hotel_prop,1,0,,8/29/2020,TD
120775125,otherb_init,1,0,,8/29/2020,TD
120775125,otherb_prop,1,0,,8/29/2020,TD
120779915,classa_init,86,0,,1/28/2020,
120779915,classa_prop,100,0,,1/28/2020,
120779915,hotel_init,86,86,,1/28/2020,
120779915,hotel_prop,100,100,,1/28/2020,
120781181,classa_prop,282,0,,1/28/2020,
120781181,hotel_init,0,0,,8/29/2020,AP
120781181,hotel_prop,282,282,,7/31/2020,AP
120781181,otherb_init,0,0,,8/29/2020,AP
120781181,otherb_prop,282,0,,8/29/2020,AP
120784936,hotel_init,47,0,,8/29/2020,AP
120784936,hotel_prop,46,0,,8/29/2020,AP
120784936,otherb_init,47,0,,8/29/2020,AP
120784936,otherb_prop,46,0,,8/29/2020,AP
120785258,hotel_init,23,0,,8/28/2020,AP
120785258,hotel_prop,15,0,,8/28/2020,AP
120785258,otherb_init,23,0,,8/28/2020,AP
120785258,otherb_prop,15,0,,8/28/2020,AP
120786417,classa_prop,126,0,,1/28/2020,
120786417,hotel_init,0,0,,8/29/2020,KS
120786417,hotel_prop,126,171,,1/28/2020,
120786417,otherb_init,0,0,,8/29/2020,KS
120786417,otherb_prop,126,0,,8/29/2020,KS
120791063,classa_init,6,0,,1/29/2021,WS
120791081,classa_init,13,9,,2/3/2020,
120791081,classa_prop,10,9,,2/3/2020,
120791081,hotel_init,13,0,,8/29/2020,KS
120791081,hotel_prop,10,0,,8/29/2020,KS
120791081,otherb_init,13,4,,2/3/2020,
120791081,otherb_prop,10,1,,2/3/2020,
120793926,classa_init,1,0,,2/1/2021,SL
120795390,classa_init,1,0,,1/29/2021,ks
120795416,classa_init,1,0,,1/29/2021,ks
120797003,classa_init,14,13,,8/28/2020,AP
120797003,classa_prop,5,6,,8/28/2020,AP
120797003,hotel_init,14,0,,8/28/2020,AP
120797003,hotel_prop,5,0,,8/28/2020,AP
120797003,otherb_init,14,0,,8/28/2020,AP
120797003,otherb_prop,5,0,,8/28/2020,AP
120797085,hotel_init,403,0,,8/25/2020,AP
120797085,hotel_prop,355,0,,8/25/2020,AP
120797085,otherb_init,403,0,,8/25/2020,AP
120797085,otherb_prop,355,0,,8/25/2020,AP
120799591,hotel_init,10,0,,8/28/2020,AP
120799591,hotel_prop,4,0,,8/28/2020,AP
120799591,otherb_init,10,0,,8/28/2020,AP
120799591,otherb_prop,4,0,,8/28/2020,AP
120799608,classa_init,4,0,,2/3/2020,
120799608,hotel_init,4,0,,8/29/2020,SL
120799608,hotel_prop,4,0,,8/29/2020,SL
120799608,otherb_init,4,12,,2/3/2020,
120799608,otherb_prop,4,0,,8/29/2020,SL
120803130,hotel_init,3,0,,8/29/2020,KS
120803130,otherb_init,3,0,,8/29/2020,KS
120803274,hotel_init,8,0,,8/24/2020,KS
120803274,otherb_init,8,0,,8/24/2020,KS
120806173,classa_prop,2,1,,8/29/2020,TD
120806173,hotel_init,6,0,,8/29/2020,TD
120806173,hotel_prop,2,0,,8/29/2020,TD
120806173,otherb_init,6,0,,8/29/2020,TD
120806173,otherb_prop,2,1,,8/29/2020,TD
120808929,hotel_init,71,0,,8/29/2020,TD
120808929,hotel_prop,71,0,,8/29/2020,TD
120808929,otherb_init,71,0,,8/29/2020,TD
120808929,otherb_prop,71,0,,8/29/2020,TD
120823216,hotel_init,8,0,,8/28/2020,AP
120823216,hotel_prop,7,0,,8/28/2020,AP
120823216,otherb_init,8,0,,8/28/2020,AP
120823216,otherb_prop,7,0,,8/28/2020,AP
120824073,classa_prop,243,0,,1/28/2020,
120824073,hotel_prop,243,243,,1/28/2020,
120824073,otherb_prop,243,0,,8/29/2020,KS
120824082,classa_init,10,0,,2/3/2020,
120824082,hotel_init,10,0,,8/29/2020,KS
120824082,hotel_prop,8,0,,8/29/2020,KS
120824082,otherb_init,10,10,,2/3/2020,
120824082,otherb_prop,8,0,,8/29/2020,KS
120836248,classa_init,1,0,,1/29/2021,ks
120836275,classa_init,5,0,,1/29/2021,TD
120836284,classa_init,4,2,,1/29/2021,TD
120838745,classa_init,34,24,,8/26/2020,KS
120838745,hotel_init,34,0,,8/26/2020,KS
120838745,hotel_prop,23,0,,8/26/2020,KS
120838745,otherb_init,34,0,,8/26/2020,KS
120838745,otherb_prop,23,0,,8/26/2020,KS
120841928,classa_prop,102,199,,1/27/2021,KS
120841928,hotel_init,221,0,,1/27/2021,KS
120841928,hotel_prop,102,0,,1/27/2021,KS
120841928,otherb_init,221,0,,1/27/2021,KS
120841928,otherb_prop,102,0,,1/27/2021,KS
120842623,classa_init,280,0,,1/28/2020,
120842623,classa_prop,295,0,,1/28/2020,
120842623,hotel_init,280,281,,1/28/2020,
120842623,hotel_prop,295,299,,1/28/2020,
120853754,hotel_init,229,0,,8/29/2020,TD
120853754,hotel_prop,201,0,,8/29/2020,TD
120853754,otherb_init,229,0,,8/29/2020,TD
120853754,otherb_prop,201,0,,8/29/2020,TD
120855306,classa_init,11,0,,1/31/2020,
120855306,hotel_init,11,0,,8/29/2020,TD
120855306,hotel_prop,2,0,,8/29/2020,TD
120855306,otherb_init,11,11,,1/31/2020,
120855306,otherb_prop,2,0,,8/29/2020,TD
120856314,classa_init,15,0,,1/31/2020,
120856314,hotel_init,15,0,,8/29/2020,SL
120856314,hotel_prop,6,0,,8/29/2020,SL
120856314,otherb_init,15,11,,1/31/2020,
120856314,otherb_prop,6,0,,8/29/2020,SL
120859286,hotel_init,151,0,,8/28/2020,AP
120859286,hotel_prop,151,0,,8/28/2020,AP
120859286,otherb_init,151,0,,8/28/2020,AP
120859286,otherb_prop,151,0,,8/28/2020,AP
120868560,hotel_init,203,0,,8/29/2020,TD
120868560,hotel_prop,203,0,,8/29/2020,TD
120868560,otherb_init,203,0,,8/29/2020,TD
120868560,otherb_prop,203,0,,8/29/2020,TD
120869596,hotel_init,24,0,,8/29/2020,WS
120869596,hotel_prop,0,0,,8/29/2020,WS
120869596,otherb_init,24,0,,8/29/2020,WS
120869596,otherb_prop,0,0,,8/29/2020,WS
120870281,classa_init,90,18,,1/28/2020,
120870281,classa_prop,105,16,,1/28/2020,
120870281,hotel_init,90,85,,1/28/2020,
120870281,hotel_prop,105,90,,1/28/2020,
120870281,otherb_init,90,0,,8/29/2020,KS
120870281,otherb_prop,105,0,,8/29/2020,KS
120873206,classa_init,29,27,,8/25/2020,AP
120873206,hotel_init,29,0,,8/25/2020,AP
120873206,hotel_prop,1,0,,8/25/2020,AP
120873206,otherb_init,29,0,,8/25/2020,AP
120873206,otherb_prop,1,0,,8/25/2020,AP
120876294,classa_init,140,0,,7/31/2020,KS
120876294,classa_prop,140,0,,1/31/2020,
120876294,hotel_init,140,0,,8/29/2020,KS
120876294,hotel_prop,140,0,,8/29/2020,KS
120876294,otherb_init,140,140,,7/31/2020,KS
120876294,otherb_prop,140,140,,7/31/2020,KS
120876702,classa_init,55,0,job related to units_.sql,2/21/2020,
120876702,classa_prop,53,1,,8/30/2020,KS
120876702,hotel_init,55,0,,8/30/2020,KS
120876702,hotel_prop,53,0,,8/30/2020,KS
120876702,otherb_init,55,55,job related to units_.sql,2/21/2020,
120876702,otherb_prop,53,52,,8/30/2020,KS
120881750,hotel_init,20,0,,8/25/2020,TD
120881750,hotel_prop,13,0,,8/25/2020,TD
120881750,otherb_init,20,0,,8/25/2020,TD
120881750,otherb_prop,13,0,,8/25/2020,TD
120882134,classa_prop,44,0,,1/28/2020,
120882134,hotel_init,0,0,,8/29/2020,AP
120882134,hotel_prop,44,44,,7/30/2020,AP
120882134,otherb_init,0,0,,8/29/2020,AP
120882134,otherb_prop,44,0,,8/29/2020,AP
120890009,classa_prop,7,0,,7/29/2020,SL
120890009,hotel_init,5,0,,8/28/2020,SL
120890009,hotel_prop,7,0,,8/28/2020,SL
120890009,otherb_init,5,0,,7/29/2020,SL
120890009,otherb_prop,7,14,,7/29/2020,SL
120893051,classa_init,29,0,,1/31/2020,
120893051,classa_prop,21,8,,1/31/2020,
120893051,hotel_init,29,0,,8/29/2020,SL
120893051,hotel_prop,21,0,,8/29/2020,SL
120893051,otherb_init,29,29,,1/31/2020,
120893051,otherb_prop,21,13,,1/31/2020,
120894773,classa_init,3,0,,1/29/2021,ks
120896334,classa_init,2,0,,2/3/2020,
120896334,hotel_init,2,0,,8/29/2020,TD
120896334,hotel_prop,1,0,,8/29/2020,TD
120896334,otherb_init,2,10,,2/3/2020,
120896334,otherb_prop,1,0,,8/29/2020,TD
120899652,classa_init,95,103,,8/28/2020,SL
120899652,hotel_init,95,0,,8/28/2020,SL
120899652,hotel_prop,72,0,,8/28/2020,SL
120899652,otherb_init,95,0,,8/28/2020,SL
120899652,otherb_prop,72,0,,8/28/2020,SL
120900800,classa_init,34,0,,1/28/2020,
120900800,classa_prop,24,0,,1/28/2020,
120900800,hotel_init,34,0,,8/27/2020,KS
120900800,hotel_prop,24,0,,8/27/2020,KS
120900800,otherb_init,34,34,,1/28/2020,
120900800,otherb_prop,24,24,,1/28/2020,
120902871,classa_init,13,0,,1/31/2020,
120902871,hotel_init,13,0,,8/29/2020,TD
120902871,hotel_prop,2,0,,8/29/2020,TD
120902871,otherb_init,13,13,,1/31/2020,
120902871,otherb_prop,2,0,,8/29/2020,TD
120917277,hotel_init,4,0,,8/29/2020,SL
120917277,hotel_prop,4,0,,8/29/2020,SL
120917277,otherb_init,4,0,,8/29/2020,SL
120917277,otherb_prop,4,0,,8/29/2020,SL
120918533,classa_prop,2,1,,8/25/2020,AP
120918533,hotel_init,39,0,,8/25/2020,AP
120918533,hotel_prop,2,0,,8/25/2020,AP
120918533,otherb_init,39,0,,8/25/2020,AP
120918533,otherb_prop,2,0,,8/25/2020,AP
120919532,classa_init,1,0,,1/29/2021,ks
120919541,classa_init,1,0,,7/27/2020,SL
120919550,classa_init,1,0,,7/27/2020,SL
120919569,classa_init,1,0,,7/27/2020,SL
120919578,classa_init,1,0,,1/29/2021,ks
120921538,classa_init,139,2,,2/4/2021,KS
120921538,classa_prop,106,157,,2/4/2021,KS
120921538,hotel_init,139,137,,2/4/2021,KS
120921538,hotel_prop,106,0,,2/4/2021,KS
120921538,otherb_init,139,0,,2/4/2021,KS
120921538,otherb_prop,106,0,,2/4/2021,KS
120923475,classa_init,,0,,8/25/2021,JS
120923475,classa_prop,11,7,,8/25/2021,JS
120923475,hotel_init,,0,,8/25/2021,JS
120923475,hotel_prop,11,0,,8/25/2021,JS
120923475,otherb_init,,0,,8/25/2021,JS
120923475,otherb_prop,11,0,,8/25/2021,JS
120930564,classa_init,1,0,,1/31/2020,
120930564,hotel_init,1,0,,8/29/2020,TD
120930564,hotel_prop,2,0,,8/29/2020,TD
120930564,otherb_init,1,11,,1/31/2020,
120930564,otherb_prop,2,0,,8/29/2020,TD
120932465,hotel_init,111,0,,8/29/2020,TD
120932465,hotel_prop,111,115,job related to units_.sql,2/21/2020,
120932465,otherb_init,111,0,,8/29/2020,TD
120932465,otherb_prop,111,0,,8/29/2020,TD
120938673,classa_init,9,1,,1/31/2020,
120938673,hotel_init,9,0,,8/29/2020,TD
120938673,hotel_prop,2,0,,8/29/2020,TD
120938673,otherb_init,9,8,,1/31/2020,
120938673,otherb_prop,2,0,,8/29/2020,TD
120939440,classa_init,104,21,job related to units_.sql,2/19/2020,
120939440,classa_prop,115,0,job related to units_.sql,2/19/2020,
120939440,hotel_init,104,83,job related to units_.sql,2/19/2020,
120939440,hotel_prop,115,115,job related to units_.sql,2/19/2020,
120939440,otherb_init,104,0,,8/29/2020,KS
120939440,otherb_prop,115,0,,8/29/2020,KS
120941428,classa_init,2,0,,7/31/2020,SL
120941428,hotel_init,2,0,,8/29/2020,SL
120941428,hotel_prop,5,0,,8/29/2020,SL
120941428,otherb_init,2,16,,7/31/2020,SL
120941428,otherb_prop,5,0,,7/31/2020,SL
120945317,classa_init,282,280,,8/28/2020,AP
120945317,classa_prop,282,280,,8/28/2020,AP
120945317,hotel_init,282,0,,8/28/2020,AP
120945317,hotel_prop,282,0,,8/28/2020,AP
120945317,otherb_init,282,0,,8/28/2020,AP
120945317,otherb_prop,282,0,,8/28/2020,AP
120951318,classa_init,136,141,,2/18/2020,
120951318,classa_prop,134,0,,8/30/2020,SL
120951318,hotel_init,136,2,,2/18/2020,
120951318,hotel_prop,134,134,,2/18/2020,
120951318,otherb_init,136,1,,2/18/2020,
120951318,otherb_prop,134,0,,8/30/2020,SL
120953094,classa_init,10,1,,1/31/2020,
120953094,otherb_init,10,10,,1/31/2020,
120954477,classa_init,10,1, ,8/28/2020,WS
120954477,hotel_init,10,0, ,8/28/2020,WS
120954477,hotel_prop,0,0, ,8/28/2020,WS
120954477,otherb_init,10,0, ,8/28/2020,WS
120954477,otherb_prop,0,0, ,8/28/2020,WS
120955092,classa_prop,86,0,,1/28/2020,
120955092,hotel_init,0,0,,8/29/2020,AP
120955092,hotel_prop,86,86,,1/28/2020,
120955092,otherb_init,0,0,,8/29/2020,AP
120955092,otherb_prop,86,0,,8/29/2020,AP
120957982,classa_init,9,0,,2/3/2020,
120957982,hotel_init,9,0,,8/29/2020,SL
120957982,hotel_prop,6,0,,8/29/2020,SL
120957982,otherb_init,9,9,,7/30/2020,SL
120957982,otherb_prop,6,0,,7/30/2020,SL
120960718,hotel_init,20,0, ,8/28/2020,WS 
120960718,hotel_prop,11,0, ,8/28/2020,WS 
120960718,otherb_init,20,20, ,8/28/2020,WS 
120960718,otherb_prop,11,0, ,8/28/2020,WS 
120971751,hotel_init,229,0,,8/27/2020,AP
120971751,hotel_prop,229,0,,8/27/2020,AP
120971751,otherb_init,229,0,,8/27/2020,AP
120971751,otherb_prop,229,0,,8/27/2020,AP
120973358,hotel_init,17,0,,8/28/2020,WS
120973358,hotel_prop,8,0,,8/28/2020,WS
120973358,otherb_init,17,0,,8/28/2020,WS
120973358,otherb_prop,8,0,,8/28/2020,WS
120973991,hotel_init,12,0,,8/28/2020,TD
120973991,hotel_prop,1,0,,8/28/2020,TD
120973991,otherb_init,12,1,,8/28/2020,TD
120973991,otherb_prop,1,0,,8/28/2020,TD
120986077,classa_init,1511,2,,8/6/2020,KS
120986077,classa_prop,1397,2,,8/6/2020,KS
120986077,hotel_init,1511,0,,8/29/2020,KS
120986077,hotel_prop,1397,0,,8/29/2020,KS
120986077,otherb_init,1511,1395,,8/6/2020,KS
120986077,otherb_prop,1397,1395,,8/6/2020,KS
120991579,hotel_init,6,0,,2/1/2021,TD
120991579,hotel_prop,15,0,,2/1/2021,TD
120991579,otherb_init,6,0,,2/1/2021,TD
120991579,otherb_prop,15,0,,2/1/2021,TD
