job_number,prop_stories,occ_init,dcp_occ_pr,dcp_occ_category,units_init,units_prop,units_prop_res,units_prop_hotel,u_net_comp,u_net_inc,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,x_mixeduse,bbl,bin,latitude,longitude,x_inactive,hny_id,reason,extra
500592735,,,,,,,,,,,,,,,,,,,,,,5046900115,5162663,,,,,Geocoding (add Lat/Long),
500592744,,,,,,,,,,,,,,,,,,,,,,5046900114,5162662,,,,,Geocoding (add Lat/Long),
500592753,,,,,,,,,,,,,,,,,,,,,,5046900113,5162661,,,,,Geocoding (add Lat/Long),
500592762,,,,,,,,,,,,,,,,,,,,,,5046900112,5152553,,,,,Geocoding (add Lat/Long),
500592771,,,,,,,,,,,,,,,,,,,,,,5046900111,5162660,,,,,Geocoding (add Lat/Long),
500592780,,,,,,,,,,,,,,,,,,,,,,5046900110,5162659,,,,,Geocoding (add Lat/Long),
500596884,,,,,,,,,,,,,,,,,,,,,,5033740052,5142157,,,,,Geocoding (add Lat/Long),
500597366,,,,,,,,,,,,,,,,,,,,,,5000230055,5159367,,,,,Geocoding (add Lat/Long),
500602911,,,,,,,,,,,,,,,,,,,,,,5070220008,5166284,,,,,Geocoding (add Lat/Long),
500602920,,,,,,,,,,,,,,,,,,,,,,5070220010,5085728,,,,,Geocoding (add Lat/Long),
500609424,,,,,,,,,,,,,,,,,,,,,,5078840055,5087895,,,,,Geocoding (add Lat/Long),
500620928,,,,,,,,,,,,,,,,,,,,,,5053200062,5068663,,,,,Geocoding (add Lat/Long),
500621259,,,,,,,,,,,,,,,,,,,,,,5035620064,5154321,,,,,Geocoding (add Lat/Long),
500621384,,,,,,,,,,,,,,,,,,,,,,5035620063,5051215,,,,,Geocoding (add Lat/Long),
500628555,,,,,,,,,,,,,,,,,,,,,,5069790218,5148779,,,,,Geocoding (add Lat/Long),
500628564,,,,,,,,,,,,,,,,,,,,,,5069790219,5148780,,,,,Geocoding (add Lat/Long),
500629705,,,,,,,,,,,,,,,,,,,,,,5014780542,5164474,,,,,Geocoding (add Lat/Long),
500629714,,,,,,,,,,,,,,,,,,,,,,5014780543,5158819,,,,,Geocoding (add Lat/Long),
500629723,,,,,,,,,,,,,,,,,,,,,,5014780151,5168806,,,,,Geocoding (add Lat/Long),
500629732,,,,,,,,,,,,,,,,,,,,,,5014780150,5168805,,,,,Geocoding (add Lat/Long),
500632737,,,,,,,,,,,,,,,,,,,,,,5079960060,5150179,,,,,Geocoding (add Lat/Long),
500635324,,,,,,,,,,,,,,,,,,,,,,5075400011,5087076,,,,,Geocoding (add Lat/Long),
500636788,,,,,,,,,,,,,,,,,,,,,,5004840036,5013130,,,,,Geocoding (add Lat/Long),
500638740,,,,,,,,,,,,,,,,,,,,,,5012430149,5158726,,,,,Geocoding (add Lat/Long),
500638759,,,,,,,,,,,,,,,,,,,,,,5012430049,5158725,,,,,Geocoding (add Lat/Long),
500638768,,,,,,,,,,,,,,,,,,,,,,5012430048,5158724,,,,,Geocoding (add Lat/Long),
500638777,,,,,,,,,,,,,,,,,,,,,,5012430047,5158723,,,,,Geocoding (add Lat/Long),
500638786,,,,,,,,,,,,,,,,,,,,,,5012430046,5157631,,,,,Geocoding (add Lat/Long),
500643878,,,,,,,,,,,,,,,,,,,,,,5029890028,5162126,,,,,Geocoding (add Lat/Long),
500650066,,,,,,,,,,,,,,,,,,,,,,5010880049,5134448,,,,,Geocoding (add Lat/Long),
500650146,,,,,,,,,,,,,,,,,,,,,,5012550077,5157699,,,,,Geocoding (add Lat/Long),
500650155,,,,,,,,,,,,,,,,,,,,,,5012550075,5157698,,,,,Geocoding (add Lat/Long),
500652064,,,,,,,,,,,,,,,,,,,,,,5005560266,5151866,,,,,Geocoding (add Lat/Long),
500652073,,,,,,,,,,,,,,,,,,,,,,5005560264,5151865,,,,,Geocoding (add Lat/Long),
500654204,,,,,,,,,,,,,,,,,,,,,,5064310013,5158222,,,,,Geocoding (add Lat/Long),
500655481,,,,,,,,,,,,,,,,,,,,,,5057250096,5153684,,,,,Geocoding (add Lat/Long),
500656738,,,,,,,,,,,,,,,,,,,,,,5006880055,5153263,,,,,Geocoding (add Lat/Long),
500682567,,,,,,,,,,,,,,,,,,,,,,5037390036,5145729,,,,,Geocoding (add Lat/Long),
500689917,,,,,,,,,,,,,,,,,,,,,,5030370065,5044879,,,,,Geocoding (add Lat/Long),
500694956,,,,,,,,,,,,,,,,,,,,,,5077860104,5147129,,,,,Geocoding (add Lat/Long),
500694965,,,,,,,,,,,,,,,,,,,,,,5077860103,5147128,,,,,Geocoding (add Lat/Long),
500695401,,,,,,,,,,,,,,,,,,,,,,5078260152,5164176,,,,,Geocoding (add Lat/Long),
500695447,,,,,,,,,,,,,,,,,,,,,,5078260153,5164224,,,,,Geocoding (add Lat/Long),
500697310,,,,,,,,,,,,,,,,,,,,,,5023700234,5146354,,,,,Geocoding (add Lat/Long),
500697329,,,,,,,,,,,,,,,,,,,,,,5023700232,5146353,,,,,Geocoding (add Lat/Long),
500697338,,,,,,,,,,,,,,,,,,,,,,5023700231,5146352,,,,,Geocoding (add Lat/Long),
500697347,,,,,,,,,,,,,,,,,,,,,,5023700241,5146355,,,,,Geocoding (add Lat/Long),
500699023,,,,,,,,,,,,,,,,,,,,,,5078610071,5149445,,,,,Geocoding (add Lat/Long),
500705766,,,,,,,,,,,,,,,,,,,,,,5011940042,5164788,,,,,Geocoding (add Lat/Long),
500705775,,,,,,,,,,,,,,,,,,,,,,5011940041,5164671,,,,,Geocoding (add Lat/Long),
500706364,,,,,,,,,,,,,,,,,,,,,,5011980042,5164648,,,,,Geocoding (add Lat/Long),
500707201,,,,,,,,,,,,,,,,,,,,,,5023700028,5146331,,,,,Geocoding (add Lat/Long),
500707229,,,,,,,,,,,,,,,,,,,,,,5023700025,5146312,,,,,Geocoding (add Lat/Long),
500707489,,,,,,,,,,,,,,,,,,,,,,5023700049,5146341,,,,,Geocoding (add Lat/Long),
500707498,,,,,,,,,,,,,,,,,,,,,,5023700051,5146342,,,,,Geocoding (add Lat/Long),
500708193,,,,,,,,,,,,,,,,,,,,,,5023700221,5146320,,,,,Geocoding (add Lat/Long),
500708200,,,,,,,,,,,,,,,,,,,,,,5023700228,5146351,,,,,Geocoding (add Lat/Long),
500708219,,,,,,,,,,,,,,,,,,,,,,5023700226,5146322,,,,,Geocoding (add Lat/Long),
500708503,,,,,,,,,,,,,,,,,,,,,,5023700223,5146321,,,,,Geocoding (add Lat/Long),
500709058,,,,,,,,,,,,,,,,,,,,,,5005010015,5149753,,,,,Geocoding (add Lat/Long),
500709067,,,,,,,,,,,,,,,,,,,,,,5005010014,5157962,,,,,Geocoding (add Lat/Long),
500709076,,,,,,,,,,,,,,,,,,,,,,5005010013,5151677,,,,,Geocoding (add Lat/Long),
500730186,,,,,,,,,,,,,,,,,,,,,,5028490035,5152407,,,,,Geocoding (add Lat/Long),
500732031,,,,,,,,,,,,,,,,,,,,,,5023700208,5146314,,,,,Geocoding (add Lat/Long),
500732077,,,,,,,,,,,,,,,,,,,,,,5023700001,5146323,,,,,Geocoding (add Lat/Long),
500732736,,,,,,,,,,,,,,,,,,,,,,5023700021,5146329,,,,,Geocoding (add Lat/Long),
500732745,,,,,,,,,,,,,,,,,,,,,,5023700056,5146345,,,,,Geocoding (add Lat/Long),
500732754,,,,,,,,,,,,,,,,,,,,,,5023700071,5146349,,,,,Geocoding (add Lat/Long),
500733646,,,,,,,,,,,,,,,,,,,,,,5022850001,5158537,,,,,Geocoding (add Lat/Long),
500744215,,,,,,,,,,,,,,,,,,,,,,5000640031,5152149,,,,,Geocoding (add Lat/Long),
500744224,,,,,,,,,,,,,,,,,,,,,,5042130029,5151570,,,,,Geocoding (add Lat/Long),
500745410,,,,,,,,,,,,,,,,,,,,,,5005380035,5158357,,,,,Geocoding (add Lat/Long),
500749684,,,,,,,,,,,,,,,,,,,,,,5031200018,5148269,,,,,Geocoding (add Lat/Long),
500753749,,,,,,,,,,,,,,,,,,,,,,5001010445,5156762,,,,,Geocoding (add Lat/Long),
500754445,,,,,,,,,,,,,,,,,,,,,,5068270042,5148500,,,,,Geocoding (add Lat/Long),
500755211,,,,,,,,,,,,,,,,,,,,,,5052990078,5147146,,,,,Geocoding (add Lat/Long),
500755220,,,,,,,,,,,,,,,,,,,,,,5052990079,5147145,,,,,Geocoding (add Lat/Long),
500755319,,,,,,,,,,,,,,,,,,,,,,5052990088,5150147,,,,,Geocoding (add Lat/Long),
500755328,,,,,,,,,,,,,,,,,,,,,,5052990089,5150146,,,,,Geocoding (add Lat/Long),
500755337,,,,,,,,,,,,,,,,,,,,,,5052990090,5150145,,,,,Geocoding (add Lat/Long),
500755346,,,,,,,,,,,,,,,,,,,,,,5052990096,5150148,,,,,Geocoding (add Lat/Long),
500755355,,,,,,,,,,,,,,,,,,,,,,5052990097,5150149,,,,,Geocoding (add Lat/Long),
500755364,,,,,,,,,,,,,,,,,,,,,,5052990098,5150150,,,,,Geocoding (add Lat/Long),
500755373,,,,,,,,,,,,,,,,,,,,,,5052990100,5150151,,,,,Geocoding (add Lat/Long),
500755426,,,,,,,,,,,,,,,,,,,,,,5052990110,5151888,,,,,Geocoding (add Lat/Long),
500755435,,,,,,,,,,,,,,,,,,,,,,5052990111,5151889,,,,,Geocoding (add Lat/Long),
500755444,,,,,,,,,,,,,,,,,,,,,,5052990112,5151890,,,,,Geocoding (add Lat/Long),
500755453,,,,,,,,,,,,,,,,,,,,,,5052990113,5151891,,,,,Geocoding (add Lat/Long),
500755462,,,,,,,,,,,,,,,,,,,,,,5052990109,5151886,,,,,Geocoding (add Lat/Long),
500755471,,,,,,,,,,,,,,,,,,,,,,5052990108,5151884,,,,,Geocoding (add Lat/Long),
500755480,,,,,,,,,,,,,,,,,,,,,,5052990107,5151883,,,,,Geocoding (add Lat/Long),
500755499,,,,,,,,,,,,,,,,,,,,,,5052990106,5151882,,,,,Geocoding (add Lat/Long),
500755505,,,,,,,,,,,,,,,,,,,,,,5052990105,5151881,,,,,Geocoding (add Lat/Long),
500755667,,,,,,,,,,,,,,,,,,,,,,5052990019,5161876,,,,,Geocoding (add Lat/Long),
500759547,,,,,,,,,,,,,,,,,,,,,,5067290049,5159301,,,,,Geocoding (add Lat/Long),
500759565,,,,,,,,,,,,,,,,,,,,,,5067290039,5168030,,,,,Geocoding (add Lat/Long),
500759574,,,,,,,,,,,,,,,,,,,,,,5067290040,5168031,,,,,Geocoding (add Lat/Long),
500759583,,,,,,,,,,,,,,,,,,,,,,5067290041,5168032,,,,,Geocoding (add Lat/Long),
500759592,,,,,,,,,,,,,,,,,,,,,,5067290042,5159302,,,,,Geocoding (add Lat/Long),
500759609,,,,,,,,,,,,,,,,,,,,,,5067290043,5159303,,,,,Geocoding (add Lat/Long),
500771676,,,,,,,,,,,,,,,,,,,,,,5067960125,5083312,,,,,Geocoding (add Lat/Long),
500771907,,,,,,,,,,,,,,,,,,,,,,5054330142,5070246,,,,,Geocoding (add Lat/Long),
500775271,,,,,,,,,,,,,,,,,,,,,,5064240001,5082074,,,,,Geocoding (add Lat/Long),
500775663,,,,,,,,,,,,,,,,,,,,,,5001580148,5004496,,,,,Geocoding (add Lat/Long),
500779357,,,,,,,,,,,,,,,,,,,,,,5009510025,5158087,,,,,Geocoding (add Lat/Long),
500779366,,,,,,,,,,,,,,,,,,,,,,5009510027,5158088,,,,,Geocoding (add Lat/Long),
500785625,,,,,,,,,,,,,,,,,,,,,,5067500079,5149727,,,,,Geocoding (add Lat/Long),
500787124,,,,,,,,,,,,,,,,,,,,,,5005370013,5149420,,,,,Geocoding (add Lat/Long),
500787133,,,,,,,,,,,,,,,,,,,,,,5005370014,5149421,,,,,Geocoding (add Lat/Long),
500790003,,,,,,,,,,,,,,,,,,,,,,5000640099,5151121,,,,,Geocoding (add Lat/Long),
500792127,,,,,,,,,,,,,,,,,,,,,,5028590093,5042929,,,,,Geocoding (add Lat/Long),
500792136,,,,,,,,,,,,,,,,,,,,,,5028590095,5157747,,,,,Geocoding (add Lat/Long),
500794018,,,,,,,,,,,,,,,,,,,,,,5068560029,5154685,,,,,Geocoding (add Lat/Long),
500794223,,,,,,,,,,,,,,,,,,,,,,5078650053,5087771,,,,,Geocoding (add Lat/Long),
500794456,,,,,,,,,,,,,,,,,,,,,,5068730012,5084151,,,,,Geocoding (add Lat/Long),
500795160,,,,,,,,,,,,,,,,,,,,,,5000170074,5164856,,,,,Geocoding (add Lat/Long),
500797916,,,,,,,,,,,,,,,,,,,,,,5011590031,5158447,,,,,Geocoding (add Lat/Long),
500797925,,,,,,,,,,,,,,,,,,,,,,5011590030,5158448,,,,,Geocoding (add Lat/Long),
500797934,,,,,,,,,,,,,,,,,,,,,,5011590028,5158446,,,,,Geocoding (add Lat/Long),
500797998,,,,,,,,,,,,,,,,,,,,,,5011590027,5158449,,,,,Geocoding (add Lat/Long),
500798434,,,,,,,,,,,,,,,,,,,,,,5062470029,5080452,,,,,Geocoding (add Lat/Long),
500800029,,,,,,,,,,,,,,,,,,,,,,5003110004,5155323,,,,,Geocoding (add Lat/Long),
500800047,,,,,,,,,,,,,,,,,,,,,,5003110004,5155323,,,,,Geocoding (add Lat/Long),
500805364,,,,,,,,,,,,,,,,,,,,,,5052690057,5067395,,,,,Geocoding (add Lat/Long),
500805499,,,,,,,,,,,,,,,,,,,,,,5079100032,5164009,,,,,Geocoding (add Lat/Long),
500808986,,,,,,,,,,,,,,,,,,,,,,5060160045,5163304,,,,,Geocoding (add Lat/Long),
500809529,,,,,,,,,,,,,,,,,,,,,,5069300016,5158240,,,,,Geocoding (add Lat/Long),
500810866,,,,,,,,,,,,,,,,,,,,,,5032200015,5151201,,,,,Geocoding (add Lat/Long),
500810875,,,,,,,,,,,,,,,,,,,,,,5032200014,5047239,,,,,Geocoding (add Lat/Long),
500810991,,,,,,,,,,,,,,,,,,,,,,5029227501,5158453,,,,,Geocoding (add Lat/Long),
500811008,,,,,,,,,,,,,,,,,,,,,,5029227501,5158453,,,,,Geocoding (add Lat/Long),
500813417,,,,,,,,,,,,,,,,,,,,,,5050950036,5123801,,,,,Geocoding (add Lat/Long),
500816806,,,,,,,,,,,,,,,,,,,,,,5001740026,5164430,,,,,Geocoding (add Lat/Long),
500816995,,,,,,,,,,,,,,,,,,,,,,5079240077,5149387,,,,,Geocoding (add Lat/Long),
500817002,,,,,,,,,,,,,,,,,,,,,,5079240075,5149386,,,,,Geocoding (add Lat/Long),
500817057,,,,,,,,,,,,,,,,,,,,,,5079240069,5149383,,,,,Geocoding (add Lat/Long),
500817066,,,,,,,,,,,,,,,,,,,,,,5079240067,5149382,,,,,Geocoding (add Lat/Long),
500817075,,,,,,,,,,,,,,,,,,,,,,5079240065,5149381,,,,,Geocoding (add Lat/Long),
500817084,,,,,,,,,,,,,,,,,,,,,,5079240063,5149380,,,,,Geocoding (add Lat/Long),
500817093,,,,,,,,,,,,,,,,,,,,,,5079240061,5149379,,,,,Geocoding (add Lat/Long),
500817100,,,,,,,,,,,,,,,,,,,,,,5079240059,5149378,,,,,Geocoding (add Lat/Long),
500817119,,,,,,,,,,,,,,,,,,,,,,5079240057,5149377,,,,,Geocoding (add Lat/Long),
500818724,,,,,,,,,,,,,,,,,,,,,,5067120178,5158069,,,,,Geocoding (add Lat/Long),
500818760,,,,,,,,,,,,,,,,,,,,,,5023970212,5039528,,,,,Geocoding (add Lat/Long),
500818993,,,,,,,,,,,,,,,,,,,,,,5069460110,5158484,,,,,Geocoding (add Lat/Long),
500819000,,,,,,,,,,,,,,,,,,,,,,5069460112,5158485,,,,,Geocoding (add Lat/Long),
500820551,,,,,,,,,,,,,,,,,,,,,,5029810035,5044079,,,,,Geocoding (add Lat/Long),
500821435,,,,,,,,,,,,,,,,,,,,,,5008720106,5022734,,,,,Geocoding (add Lat/Long),
500822390,,,,,,,,,,,,,,,,,,,,,,5032320020,5047451,,,,,Geocoding (add Lat/Long),
500822700,,,,,,,,,,,,,,,,,,,,,,5080240002,5088799,,,,,Geocoding (add Lat/Long),
500823380,,,,,,,,,,,,,,,,,,,,,,5080240003,5147138,,,,,Geocoding (add Lat/Long),
500823665,,,,,,,,,,,,,,,,,,,,,,5029670028,5151193,,,,,Geocoding (add Lat/Long),
500823745,,,,,,,,,,,,,,,,,,,,,,5001630049,5165410,,,,,Geocoding (add Lat/Long),
500824316,,,,,,,,,,,,,,,,,,,,,,5066680045,5146857,,,,,Geocoding (add Lat/Long),
500824799,,,,,,,,,,,,,,,,,,,,,,5052980062,5157995,,,,,Geocoding (add Lat/Long),
500824806,,,,,,,,,,,,,,,,,,,,,,5052980063,5157994,,,,,Geocoding (add Lat/Long),
500824940,,,,,,,,,,,,,,,,,,,,,,5034100068,5050374,,,,,Geocoding (add Lat/Long),
500825324,,,,,,,,,,,,,,,,,,,,,,5011260084,5164471,,,,,Geocoding (add Lat/Long),
500826494,,,,,,,,,,,,,,,,,,,,,,5078910011,5157765,,,,,Geocoding (add Lat/Long),
500826500,,,,,,,,,,,,,,,,,,,,,,5078910012,5088030,,,,,Geocoding (add Lat/Long),
500828991,,,,,,,,,,,,,,,,,,,,,,5008090001,5149424,,,,,Geocoding (add Lat/Long),
500831111,,,,,,,,,,,,,,,,,,,,,,5055980001,5074060,,,,,Geocoding (add Lat/Long),
500832897,,,,,,,,,,,,,,,,,,,,,,5001570071,5004394,,,,,Geocoding (add Lat/Long),
500834369,,,,,,,,,,,,,,,,,,,,,,5062800050,5164440,,,,,Geocoding (add Lat/Long),
500834378,,,,,,,,,,,,,,,,,,,,,,5062800049,5164439,,,,,Geocoding (add Lat/Long),
500837776,,,,,,,,,,,,,,,,,,,,,,5006310184,5149702,,,,,Geocoding (add Lat/Long),
500838524,,,,,,,,,,,,,,,,,,,,,,5075960199,5155413,,,,,Geocoding (add Lat/Long),
500838837,,,,,,,,,,,,,,,,,,,,,,5075960202,5155416,,,,,Geocoding (add Lat/Long),
500838846,,,,,,,,,,,,,,,,,,,,,,5075960203,5155417,,,,,Geocoding (add Lat/Long),
500838864,,,,,,,,,,,,,,,,,,,,,,5075960205,5163795,,,,,Geocoding (add Lat/Long),
500838873,,,,,,,,,,,,,,,,,,,,,,5075960206,5163796,,,,,Geocoding (add Lat/Long),
500838882,,,,,,,,,,,,,,,,,,,,,,5075960207,5163797,,,,,Geocoding (add Lat/Long),
500838891,,,,,,,,,,,,,,,,,,,,,,5075960208,5163799,,,,,Geocoding (add Lat/Long),
500839159,,,,,,,,,,,,,,,,,,,,,,5033490004,5149259,,,,,Geocoding (add Lat/Long),
500839266,,,,,,,,,,,,,,,,,,,,,,5033490006,5149260,,,,,Geocoding (add Lat/Long),
500839275,,,,,,,,,,,,,,,,,,,,,,5033490008,5149261,,,,,Geocoding (add Lat/Long),
500839355,,,,,,,,,,,,,,,,,,,,,,5033440008,5149488,,,,,Geocoding (add Lat/Long),
500841146,,,,,,,,,,,,,,,,,,,,,,5034100071,5050377,,,,,Geocoding (add Lat/Long),
500841182,,,,,,,,,,,,,,,,,,,,,,5007840001,5020147,,,,,Geocoding (add Lat/Long),
500842056,,,,,,,,,,,,,,,,,,,,,,5052950005,5162990,,,,,Geocoding (add Lat/Long),
500842065,,,,,,,,,,,,,,,,,,,,,,5052950003,5162989,,,,,Geocoding (add Lat/Long),
500842760,,,,,,,,,,,,,,,,,,,,,,5053700007,5069536,,,,,Geocoding (add Lat/Long),
500844170,,,,,,,,,,,,,,,,,,,,,,5056910018,5077029,,,,,Geocoding (add Lat/Long),
500844679,,,,,,,,,,,,,,,,,,,,,,5022450047,5037044,,,,,Geocoding (add Lat/Long),
500846418,,,,,,,,,,,,,,,,,,,,,,5040680068,5149515,,,,,Geocoding (add Lat/Long),
500846427,,,,,,,,,,,,,,,,,,,,,,5040680069,5149516,,,,,Geocoding (add Lat/Long),
500847159,,,,,,,,,,,,,,,,,,,,,,5022920008,5149240,,,,,Geocoding (add Lat/Long),
500847747,,,,,,,,,,,,,,,,,,,,,,5037270004,5054118,,,,,Geocoding (add Lat/Long),
500848176,,,,,,,,,,,,,,,,,,,,,,5011480030,5163356,,,,,Geocoding (add Lat/Long),
500848256,,,,,,,,,,,,,,,,,,,,,,5010130040,5162236,,,,,Geocoding (add Lat/Long),
500848274,,,,,,,,,,,,,,,,,,,,,,5011480029,5163354,,,,,Geocoding (add Lat/Long),
500848354,,,,,,,,,,,,,,,,,,,,,,5010130038,5162236,,,,,Geocoding (add Lat/Long),
500848363,,,,,,,,,,,,,,,,,,,,,,5011480028,5163353,,,,,Geocoding (add Lat/Long),
500848880,,,,,,,,,,,,,,,,,,,,,,5028390003,5167027,,,,,Geocoding (add Lat/Long),
500848988,,,,,,,,,,,,,,,,,,,,,,5032570014,5047919,,,,,Geocoding (add Lat/Long),
500849013,,,,,,,,,,,,,,,,,,,,,,5002950018,5164441,,,,,Geocoding (add Lat/Long),
500849317,,,,,,,,,,,,,,,,,,,,,,5060150030,5156996,,,,,Geocoding (add Lat/Long),
500849406,,,,,,,,,,,,,,,,,,,,,,5069760006,5151242,,,,,Geocoding (add Lat/Long),
500849718,,,,,,,,,,,,,,,,,,,,,,5010380019,5160555,,,,,Geocoding (add Lat/Long),
500851759,,,,,,,,,,,,,,,,,,,,,,5072670001,5150138,,,,,Geocoding (add Lat/Long),
500854257,,,,,,,,,,,,,,,,,,,,,,5052450041,5148418,,,,,Geocoding (add Lat/Long),
500854266,,,,,,,,,,,,,,,,,,,,,,5052450043,5148419,,,,,Geocoding (add Lat/Long),
500855407,,,,,,,,,,,,,,,,,,,,,,5068050150,5157971,,,,,Geocoding (add Lat/Long),
500855425,,,,,,,,,,,,,,,,,,,,,,5068050152,5157972,,,,,Geocoding (add Lat/Long),
500855504,,,,,,,,,,,,,,,,,,,,,,5068050156,5157864,,,,,Geocoding (add Lat/Long),
500855933,,,,,,,,,,,,,,,,,,,,,,5028730040,5151909,,,,,Geocoding (add Lat/Long),
500855942,,,,,,,,,,,,,,,,,,,,,,5028730040,5151909,,,,,Geocoding (add Lat/Long),
500855951,,,,,,,,,,,,,,,,,,,,,,5028730040,5151909,,,,,Geocoding (add Lat/Long),
500855960,,,,,,,,,,,,,,,,,,,,,,5028730040,5151909,,,,,Geocoding (add Lat/Long),
500856273,,,,,,,,,,,,,,,,,,,,,,5031170056,5045863,,,,,Geocoding (add Lat/Long),
500856460,,,,,,,,,,,,,,,,,,,,,,5008380151,5021677,,,,,Geocoding (add Lat/Long),
500857628,,,,,,,,,,,,,,,,,,,,,,5006440022,5158223,,,,,Geocoding (add Lat/Long),
500857646,,,,,,,,,,,,,,,,,,,,,,5006440013,5165689,,,,,Geocoding (add Lat/Long),
500857655,,,,,,,,,,,,,,,,,,,,,,5006440014,5165690,,,,,Geocoding (add Lat/Long),
500857664,,,,,,,,,,,,,,,,,,,,,,5006440020,5165692,,,,,Geocoding (add Lat/Long),
500857673,,,,,,,,,,,,,,,,,,,,,,5006440023,5158224,,,,,Geocoding (add Lat/Long),
500857682,,,,,,,,,,,,,,,,,,,,,,5006440021,5165694,,,,,Geocoding (add Lat/Long),
500857691,,,,,,,,,,,,,,,,,,,,,,5006440024,5158225,,,,,Geocoding (add Lat/Long),
500857735,,,,,,,,,,,,,,,,,,,,,,5006440019,5165691,,,,,Geocoding (add Lat/Long),
500862355,,,,,,,,,,,,,,,,,,,,,,5066650108,5082711,,,,,Geocoding (add Lat/Long),
500864674,,,,,,,,,,,,,,,,,,,,,,5063330082,5149563,,,,,Geocoding (add Lat/Long),
500864683,,,,,,,,,,,,,,,,,,,,,,5063330080,5149562,,,,,Geocoding (add Lat/Long),
500864772,,,,,,,,,,,,,,,,,,,,,,5065830045,5151377,,,,,Geocoding (add Lat/Long),
500901857,,,,,,,,,,,,,,,,,,,,,,5005690053,5014530,,,,,Geocoding (add Lat/Long),
510033250,,,,,,,,,,,,,,,,,,,,,,5078800058,5087865,,,,,Geocoding (add Lat/Long),
510061308,,,,,,,,,,,,,,,,,,,,,,5054260023,5105285,,,,,Geocoding (add Lat/Long),
520067052,,,,,,,,,,,,,,,,,,,,,,5020900110,5853405,,,,,Geocoding (add Lat/Long),
520067061,,,,,,,,,,,,,,,,,,,,,,5020900110,5863676,,,,,Geocoding (add Lat/Long),
520067070,,,,,,,,,,,,,,,,,,,,,,5020900110,5853403,,,,,Geocoding (add Lat/Long),
520067089,,,,,,,,,,,,,,,,,,,,,,5020900110,5853402,,,,,Geocoding (add Lat/Long),
520092408,,,,,,,,,,,,,,,,,,,,,,5030980033,5045500,,,,,Geocoding (add Lat/Long),
520127318,,,,,,,,,,,,,,,,,,,,,,5004870100,5155221,,,,,Geocoding (add Lat/Long),
520135504,,,,,,,,,,,,,,,,,,,,,,5053090033,5068315,,,,,Geocoding (add Lat/Long),
520138271,,,,,,,,,,,,,,,,,,,,,,5040810035,5105497,,,,,Geocoding (add Lat/Long),
520140446,,,,,,,,,,,,,,,,,,,,,,5075340335,5000000,,,,,Geocoding (add Lat/Long),
520198241,,,,,,,,,,,,,,,,,,,,,,5053160069,5068488,,,,,Geocoding (add Lat/Long),
520206401,,,,,,,,,,,,,,,,,,,,,,5022880111,5037322,,,,,Geocoding (add Lat/Long),
520213867,,,,,,,,,,,,,,,,,,,,,,5045830017,5061793,,,,,Geocoding (add Lat/Long),
520254705,,,,,,,,,,,,,,,,,,,,,,5004440007,5012099,,,,,Geocoding (add Lat/Long),
520254714,,,,,,,,,,,,,,,,,,,,,,5004440007,5137701,,,,,Geocoding (add Lat/Long),
520261671,,,,,,,,,,,,,,,,,,,,,,5030420001,5045003,,,,,Geocoding (add Lat/Long),
520268308,,,,,,,,,,,,,,,,,,,,,,5031910234,5047008,,,,,Geocoding (add Lat/Long),
520288493,,,,,,,,,,,,,,,,,,,,,,5008370482,5021648,,,,,Geocoding (add Lat/Long),
520295154,,,,,,,,,,,,,,,,,,,,,,5066810095,5082839,,,,,Geocoding (add Lat/Long),
520319655,,,,,,,,,,,,,,,,,,,,,,5077920436,5170216,,,,,Geocoding (add Lat/Long),
302067484,7,,,,,,,,,,,,,,,,,,,,,3023220030,,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
421427511,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,TRUE,,change occ_prop / change inactive flag,
103907284,,Residential,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
321265162,,,Hotel or Dormitory,,0,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122733603,,Educational,Educational,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
122808621,,Educational,Educational,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
120473200,,Residential: Multi-Family,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
121524733,,Commercial,Commercial,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
301007210,,,Residential,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
320451961,,,Residential,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
102994985,,,Residential,,0,,,,,,,,,,,,,,,,,,,,,,,"change occ_prop, change u_init",
401738063,,,Residential,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
500497606,,,Residential,,0,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220673108,,,Residential: Multi-Family,,,49,,,,,,,,,,,,,,,,,,,,,,change occ_prop / change u_prop,
122512414,,Residential: Multi-Family,Commercial,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
