job_number,field,old_value,new_value,reason,edited_date
421519020,occ_init,Empty Lot,Garage/Miscellaneous,change occ_init / change occ_prop,8/13/2019
421519039,occ_init,Empty Lot,Garage/Miscellaneous,change occ_init / change occ_prop,8/13/2019
421519663,occ_init,Empty Lot,Garage/Miscellaneous,change occ_init / change occ_prop,8/13/2019
421519672,occ_init,Empty Lot,Garage/Miscellaneous,change occ_init / change occ_prop,8/13/2019
421520535,latitude,,40.695129,,1/30/2020
421520535,longitude,,-73.795222,,1/30/2020
421520544,latitude,,40.695129,,1/30/2020
421520544,longitude,,-73.795222,,1/30/2020
421520599,units_init,,0,change u_init,8/13/2019
421522980,x_inactive,FALSE,TRUE,change inactive flag,8/13/2019
421523747,latitude,,40.709781,,1/30/2020
421523747,longitude,,-73.779216,,1/30/2020
421524256,Hotel_prop,90,90,,1/28/2020
421524256,units_prop,90,0,,1/28/2020
421525433,latitude,,40.701958,,1/30/2020
421525433,longitude,,-73.787343,,1/30/2020
421525460,latitude,,40.701958,,1/30/2020
421525460,longitude,,-73.787343,,1/30/2020
421525479,latitude,,40.701914,,1/30/2020
421525479,longitude,,-73.787765,,1/30/2020
421526012,occ_prop,Commercial,Residential: Multi-Family,change occ_prop,8/13/2019
421526012,units_prop,6,4,,1/28/2020
421526281,x_inactive,,Inactive,Likely duplicate of job 421917046. Verify in 20Q2,1/30/2020
421528485,Hotel_prop,114,114,,1/28/2020
421528485,units_prop,114,0,,1/28/2020
421528859,Hotel_prop,30,30,,1/28/2020
421528859,units_prop,30,0,,1/28/2020
421532167,units_init,,0,change u_init,8/13/2019
421533102,x_inactive,,Inactive,Likely duplicate of job 421648346. Verify in 20Q2,1/30/2020
421536314,occ_init,Empty Lot,Garage/Miscellaneous,change occ_init / change occ_prop,8/13/2019
421536323,occ_init,Empty Lot,Garage/Miscellaneous,change occ_init / change occ_prop,8/13/2019
421536939,occ_init,Empty Lot,Garage/Miscellaneous,change occ_init / change occ_prop,8/13/2019
421537171,occ_prop,Hotel or Dormitory,Residential,change occ_prop,8/13/2019
421540746,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
421541460,units_init,,0,change u_init,8/13/2019
421544546,latitude,,40.770377,,1/30/2020
421544546,longitude,,-73.915199,,1/30/2020
421548702,latitude,40.656755,40.65676071,,1/22/2020
421548702,longitude,-73.832769,-73.83272903,,1/22/2020
421549006,occ_prop,,Residential,change occ_prop,8/13/2019
421553900,latitude,,40.724899,,1/30/2020
421553900,longitude,,-73.868856,,1/30/2020
421557531,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
421557666,occ_prop,Commercial,Residential: Multi-Family,change occ_prop,8/13/2019
421559879,OtherB_init,6,4,,2/3/2020
421559879,units_init,6,2,,2/3/2020
421560796,latitude,,40.744509,,1/30/2020
421560796,longitude,,-73.944536,,1/30/2020
421561116,occ_init,,Hotel or Dormitory,change occ_init / change u_init,8/13/2019
421561116,units_init,42,0,change occ_init / change u_init,2/14/2020
421563640,Hotel_prop,39,30,,1/28/2020
421563640,units_prop,39,9,,1/28/2020
421660063,Hotel_prop,506,360,,1/28/2020
421563686,occ_prop,Hotel or Dormitory,Residential: 1 & 2 Family,change occ_prop,8/13/2019
421566335,latitude,,40.66335,,1/30/2020
421566335,longitude,,-73.856574,,1/30/2020
421568994,latitude,40.638021,40.63795438,,1/22/2020
421568994,longitude,-73.74072,-73.74079614,,1/22/2020
421570758,latitude,,40.683298,,1/30/2020
421570758,longitude,,-73.84079,,1/30/2020
421572471,latitude,,40.744654,,1/30/2020
421572471,longitude,,-73.853642,,1/30/2020
421572890,latitude,,40.598201,,1/30/2020
421572890,longitude,,-73.791339,,1/30/2020
421573318,latitude,,40.598201,,1/30/2020
421573318,longitude,,-73.791339,,1/30/2020
421573327,latitude,,40.598201,,1/30/2020
421573327,longitude,,-73.791339,,1/30/2020
421573336,latitude,,40.598201,,1/30/2020
421573336,longitude,,-73.791339,,1/30/2020
421573363,latitude,,40.598201,,1/30/2020
421573363,longitude,,-73.791339,,1/30/2020
421573390,latitude,,40.597443,,1/30/2020
421573390,longitude,,-73.804068,,1/30/2020
421573407,latitude,,40.709781,,1/30/2020
421573407,longitude,,-73.779216,,1/30/2020
421573513,latitude,,40.598201,,1/30/2020
421573513,longitude,,-73.791339,,1/30/2020
421573540,latitude,,40.598201,,1/30/2020
421573540,longitude,,-73.791339,,1/30/2020
421573620,latitude,,40.598201,,1/30/2020
421573620,longitude,,-73.791339,,1/30/2020
421573979,Hotel_prop,87,87,,1/28/2020
421573979,latitude,,40.757927,,1/30/2020
421573979,longitude,,-73.942431,,1/30/2020
421573979,units_prop,87,0,,1/28/2020
421573988,Hotel_prop,54,54,,1/28/2020
421573988,units_prop,54,0,,1/28/2020
421574317,units_init,,0,change u_init,8/13/2019
421574718,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
421575156,latitude,40.611052,40.61101774,,1/22/2020
421575156,longitude,-73.745248,-73.74530225,,1/22/2020
421578803,x_inactive,,Inactive,Likely duplicate of job 421720659. Verify in 20Q2,1/29/2020
421580649,x_inactive,,Inactive,Likely duplicate of job 421736535. Verify in 20Q2,1/29/2020
421582834,units_init,3,0,Shed demolition - zero out units init,1/30/2020
421585984,latitude,,40.727926,,1/30/2020
421585984,longitude,,-73.823452,,1/30/2020
421587508,Hotel_init,450,450,,2/3/2020
421587508,Hotel_prop,450,450,,2/3/2020
421587508,units_init,450,0,,2/3/2020
421587508,units_prop,450,0,,2/3/2020
421587713,latitude,,40.727926,,1/30/2020
421587713,longitude,,-73.823452,,1/30/2020
421588847,occ_category,Other,Residential,Edit of demo with res units using Logic: Mixed Use flag,2/27/2020
421588865,occ_category,Other,Residential,Edit of demo with res units using Logic: Mixed Use flag,2/27/2020
421590905,latitude,,40.683298,,1/30/2020
421590905,longitude,,-73.84079,,1/30/2020
421593467,x_inactive,,Inactive,Likely duplicate of job 421736660. Verify in 20Q2,1/29/2020
421593582,OtherB_init,11,11,,1/31/2020
421593582,units_init,11,0,,1/31/2020
421598248,units_prop,7,6,,1/28/2020
421599201,Hotel_prop,,24,mixed-use hotel-res,8/13/2019
421599201,occ_category,Other,Residential,mixed-use hotel-res,8/13/2019
421599201,units_prop,,26,mixed-use hotel-res,8/13/2019
421599737,Hotel_prop,87,87,,1/28/2020
421599737,occ_prop,Commercial,Hotel or Dormitory,change occ_prop,8/13/2019
421599737,units_prop,87,0,,1/28/2020
421600930,latitude,,40.754773,,1/30/2020
421600930,longitude,,-73.715115,,1/30/2020
421603349,latitude,,40.71244,,1/30/2020
421603349,longitude,,-73.904571,,1/30/2020
421603358,latitude,,40.71244,,1/30/2020
421603358,longitude,,-73.904571,,1/30/2020
421606890,OtherB_prop,16,16,,1/31/2020
421606890,units_init,,0,,1/31/2020
421606890,units_prop,16,0,,1/31/2020
421610439,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
421611223,units_init,,0,change u_init,8/13/2019
421614195,Hotel_prop,40,40,,1/28/2020
421614195,units_prop,40,0,,1/28/2020
421615210,units_prop,,2,change u_prop,8/13/2019
421616157,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
421617218,x_inactive,,Inactive,Likely duplicate of job 421656844. Verify in 20Q2,1/29/2020
421617780,Hotel_prop,240,240,,1/28/2020
421617780,units_prop,240,0,,1/28/2020
421618280,Hotel_prop,96,96,,1/28/2020
421618280,units_prop,96,0,,1/28/2020
421619154,occ_category,Other,Residential,"Edit of demo with res units using Logic: "" house""",2/27/2020
421621873,latitude,,40.596202,,1/30/2020
421621873,longitude,,-73.801665,,1/30/2020
421621882,latitude,,40.596202,,1/30/2020
421621882,longitude,,-73.801665,,1/30/2020
421622649,occ_prop,Assembly: Other,Leisure & Entertainment,change occ_prop,8/13/2019
421624255,units_prop,23,20,,1/28/2020
421624380,latitude,40.797324,40.79669618368744,,3/10/2020
421624380,longitude,-73.810872,-73.81104737520218,,3/10/2020
421625708,Hotel_prop,30,30,,1/28/2020
421625708,units_prop,30,0,,1/28/2020
421626654,latitude,40.797324,40.79669618368744,,3/10/2020
421626654,longitude,-73.810872,-73.81104737520218,,3/10/2020
421626663,latitude,40.797324,40.79669618368744,,3/10/2020
421626663,longitude,-73.810872,-73.81104737520218,,3/10/2020
421626672,latitude,40.797324,40.79669618368744,,3/10/2020
421626672,longitude,-73.810872,-73.81104737520218,,3/10/2020
421627902,latitude,,40.692138,,1/30/2020
421627902,longitude,,-73.798136,,1/30/2020
421628064,latitude,,40.75935,,1/30/2020
421628064,longitude,,-73.801006,,1/30/2020
421628689,x_inactive,,Inactive,Likely duplicate of job 421633263. Verify in 20Q2,1/29/2020
421631899,occ_category,Other,Residential,Edit of demo with res units using Logic: Mixed Use flag,2/27/2020
421632102,Hotel_prop,4,4,,1/28/2020
421632102,units_prop,4,0,,1/28/2020
421633432,latitude,40.797324,40.79669618368744,,3/10/2020
421633432,longitude,-73.810872,-73.81104737520218,,3/10/2020
421634020,Hotel_prop,405,405,,1/28/2020
421634020,units_prop,405,0,,1/28/2020
421635109,latitude,40.797324,40.79669618368744,,3/10/2020
421635109,longitude,-73.810872,-73.81104737520218,,3/10/2020
421635449,latitude,40.797324,40.79669618368744,,3/10/2020
421635449,longitude,-73.810872,-73.81104737520218,,3/10/2020
421636233,units_init,,0,change u_init,8/13/2019
421636714,latitude,40.797324,40.79669618368744,,3/10/2020
421636714,longitude,-73.810872,-73.81104737520218,,3/10/2020
421636732,latitude,40.797324,40.79669618368744,,3/10/2020
421636732,longitude,-73.810872,-73.81104737520218,,3/10/2020
421637018,latitude,,40.729266,,1/30/2020
421637018,longitude,,-73.895248,,1/30/2020
421637027,latitude,,40.729266,,1/30/2020
421637027,longitude,,-73.895248,,1/30/2020
421640488,latitude,,40.668693,,1/30/2020
421640488,longitude,,-73.835796,,1/30/2020
421641094,latitude,40.797324,40.79669618368744,,3/10/2020
421641094,longitude,-73.810872,-73.81104737520218,,3/10/2020
421641101,latitude,40.797324,40.79669618368744,,3/10/2020
421641101,longitude,-73.810872,-73.81104737520218,,3/10/2020
421643920,Hotel_prop,385,385,,1/28/2020
421643920,units_prop,385,0,,1/28/2020
421644787,Hotel_prop,282,244,,1/28/2020
421644787,units_prop,282,38,,1/28/2020
421644858,latitude,40.797324,40.79669618368744,,3/10/2020
421644858,longitude,-73.810872,-73.81104737520218,,3/10/2020
421644867,latitude,40.797324,40.79669618368744,,3/10/2020
421644867,longitude,-73.810872,-73.81104737520218,,3/10/2020
421653286,Hotel_prop,0,20,job related to units_.sql,2/21/2020
421653286,units_prop,20,0,,2/13/2020
421655523,latitude,,40.764009,,1/30/2020
421655523,longitude,,-73.781607,,1/30/2020
421656568,latitude,,40.751448,,1/30/2020
421656568,longitude,,-73.904059,,1/30/2020
421658370,units_prop,,0,change u_prop,8/13/2019
421658405,latitude,,40.762763,,1/30/2020
421658405,longitude,,-73.785872,,1/30/2020
421658414,latitude,,40.762716,,1/30/2020
421658414,longitude,,-73.785947,,1/30/2020
421658441,latitude,,40.762573,,1/30/2020
421658441,longitude,,-73.78586,,1/30/2020
421658931,latitude,,40.738634,,1/30/2020
421658931,longitude,,-73.88138,,1/30/2020
421660063,units_prop,506,146,,1/28/2020
421660884,latitude,,40.713523,,1/30/2020
421660884,longitude,,-73.791396,,1/30/2020
421662926,x_inactive,FALSE,TRUE,identified as duplicate,8/13/2019
421663337,units_init,2,0,Shed demolition - zero out units init,1/30/2020
421663435,latitude,,40.686912,,1/30/2020
421663435,longitude,,-73.855359,,1/30/2020
421663453,latitude,,40.686912,,1/30/2020
421663453,longitude,,-73.855359,,1/30/2020
421663701,latitude,,40.681984,,1/30/2020
421663701,longitude,,-73.779929,,1/30/2020
421664023,latitude,,40.67087,,1/30/2020
421664023,longitude,,-73.768639,,1/30/2020
421664700,units_prop,,0,change u_prop,8/13/2019
421665264,occ_prop,,Residential,change occ_prop,8/13/2019
421665763,latitude,,40.597435,,1/30/2020
421665763,longitude,,-73.801111,,1/30/2020
421665772,latitude,,40.598263,,1/30/2020
421665772,longitude,,-73.79257,,1/30/2020
421665781,latitude,,40.59765,,1/30/2020
421665781,longitude,,-73.800302,,1/30/2020
421667324,latitude,,40.709647,,1/30/2020
421667324,longitude,,-73.776562,,1/30/2020
421670819,latitude,,40.653999,,1/30/2020
421670819,longitude,,-73.72661,,1/30/2020
421670944,latitude,,40.741547,,1/30/2020
421670944,longitude,,-73.855807,,1/30/2020
421672639,x_inactive,,Inactive,Likely duplicate of job 421893785. Verify in 20Q2,1/30/2020
421672728,latitude,,40.759454,,1/30/2020
421672728,longitude,,-73.801094,,1/30/2020
421672746,latitude,,40.759454,,1/30/2020
421672746,longitude,,-73.801094,,1/30/2020
421672755,latitude,,40.762763,,1/30/2020
421672755,longitude,,-73.785872,,1/30/2020
421672808,Hotel_prop,62,62,,1/28/2020
421672808,units_prop,62,0,,1/28/2020
421674450,x_inactive,,Inactive,Likely duplicate of job 421674441. Verify in 20Q2,1/29/2020
421676056,latitude,40.751683,40.75163244,,1/22/2020
421676056,longitude,-73.93294,-73.93291085,,1/22/2020
421676591,x_inactive,,Inactive,Likely duplicate of job 421680915. Verify in 20Q2,1/31/2020
421677670,units_prop,,0,change u_init / change u_prop,8/13/2019
421677821,latitude,,40.67087,,1/30/2020
421677821,longitude,,-73.768639,,1/30/2020
421678955,occ_prop,Assembly: Other,Leisure & Entertainment,change occ_prop,8/13/2019
421679133,latitude,,40.747284,,1/30/2020
421679133,longitude,,-73.828218,,1/30/2020
421680185,latitude,,40.670005,,1/30/2020
421680185,longitude,,-73.793147,,1/30/2020
421680283,occ_category,Other,Residential,"Edit of demo with res units using Logic: "" house""",2/27/2020
421680988,latitude,,40.762716,,1/30/2020
421680988,longitude,,-73.785947,,1/30/2020
421681004,latitude,,40.762573,,1/30/2020
421681004,longitude,,-73.78586,,1/30/2020
421685787,Hotel_prop,62,62,,1/28/2020
421685787,units_prop,62,0,,1/28/2020
421686884,latitude,,40.714019,,1/30/2020
421686884,longitude,,-73.744508,,1/30/2020
421688383,latitude,,40.686912,,1/30/2020
421688383,longitude,,-73.855359,,1/30/2020
421689319,Hotel_prop,120,120,,1/28/2020
421689319,units_prop,120,0,,1/28/2020
421689328,Hotel_prop,163,163,,1/28/2020
421689328,units_prop,163,0,,1/28/2020
421689578,latitude,,40.689768,,1/30/2020
421689578,longitude,,-73.774213,,1/30/2020
421691271,latitude,,40.679613,,1/30/2020
421691271,longitude,,-73.749601,,1/30/2020
421691422,latitude,,40.714019,,1/30/2020
421691422,longitude,,-73.744508,,1/30/2020
421693297,units_prop,,0,change u_prop,8/13/2019
421694795,latitude,,40.67087,,1/30/2020
421694795,longitude,,-73.768639,,1/30/2020
421694802,latitude,,40.67087,,1/30/2020
421694802,longitude,,-73.768639,,1/30/2020
421694973,units_init,,0,change u_init,8/13/2019
421695375,latitude,,40.670005,,1/30/2020
421695375,longitude,,-73.793147,,1/30/2020
421698354,OtherB_init,20,18,,2/3/2020
421698354,OtherB_prop,20,18,,2/3/2020
421698354,units_init,20,0,,2/3/2020
421698354,units_prop,20,0,,2/3/2020
421698684,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
421699344,latitude,,40.697908,,1/30/2020
421699344,longitude,,-73.7844,,1/30/2020
421700449,latitude,,40.75935,,1/30/2020
421700449,longitude,,-73.801006,,1/30/2020
421713514,latitude,,40.750271,,1/30/2020
421713514,longitude,,-73.903787,,1/30/2020
421716897,occ_prop,Assembly: Other,Leisure & Entertainment,change occ_prop,8/13/2019
421716897,OtherB_init,0,2,,1/28/2020
421716897,OtherB_prop,4,2,,1/28/2020
421718573,units_init,,0,,12/1/2019
421720640,OtherB_init,20,20,,1/31/2020
421720640,units_init,20,2,,1/31/2020
421722372,latitude,,40.685621,,1/30/2020
421722372,longitude,,-73.845933,,1/30/2020
421722773,latitude,40.670993,40.67094517,,1/22/2020
421722773,longitude,-73.837084,-73.8371097,,1/22/2020
421722906,latitude,,40.705218,,1/30/2020
421722906,longitude,,-73.906982,,1/30/2020
421723139,latitude,,40.681359,,1/30/2020
421723139,longitude,,-73.782116,,1/30/2020
421725556,latitude,,40.740116,,1/30/2020
421725556,longitude,,-73.873572,,1/30/2020
421728919,x_inactive,,Inactive,Likely duplicate of job 421728928. Verify in 20Q2,1/29/2020
421728955,OtherB_init,9,8,,1/31/2020
421728955,units_init,9,1,,1/31/2020
421729268,latitude,,40.602711,,1/30/2020
421729268,longitude,,-73.767005,,1/30/2020
421729384,latitude,,40.709845,,1/30/2020
421729384,longitude,,-73.760438,,1/30/2020
421729393,latitude,,40.709845,,1/30/2020
421729393,longitude,,-73.760438,,1/30/2020
421729464,latitude,,40.669698,,1/30/2020
421729464,longitude,,-73.809175,,1/30/2020
421729918,latitude,,40.601887,,1/30/2020
421729918,longitude,,-73.767901,,1/30/2020
421729927,latitude,,40.601887,,1/30/2020
421729927,longitude,,-73.767901,,1/30/2020
421729981,latitude,,40.602711,,1/30/2020
421729981,longitude,,-73.767005,,1/30/2020
421730684,latitude,,40.763141,,1/30/2020
421730684,longitude,,-73.791826,,1/30/2020
421731585,x_inactive,,Inactive,Likely duplicate of job 421793946. Verify in 20Q2,1/29/2020
421736697,latitude,,40.690477,,1/30/2020
421736697,longitude,,-73.801861,,1/30/2020
421737222,latitude,,40.743809,,1/30/2020
421737222,longitude,,-73.91009,,1/30/2020
421737231,latitude,,40.743809,,1/30/2020
421737231,longitude,,-73.91009,,1/30/2020
421738089,latitude,,40.651716,,1/30/2020
421738089,longitude,,-73.832903,,1/30/2020
421738114,latitude,,40.790458,,1/30/2020
421738114,longitude,,-73.846958,,1/30/2020
421738533,units_prop,90,0,,1/28/2020
421740851,x_inactive,,Inactive,Likely duplicate of job 421891377. Verify in 20Q2,1/30/2020
421741823,units_prop,,0,change u_prop,8/13/2019
421742840,latitude,,40.676973,,1/30/2020
421742840,longitude,,-73.806656,,1/30/2020
421744125,Hotel_prop,32,32,,1/28/2020
421744125,units_prop,32,6,,1/28/2020
421778311,latitude,,40.682528,,1/30/2020
421778311,longitude,,-73.842421,,1/30/2020
421779800,units_init,2,1,,1/31/2020
421780371,units_prop,5,8,,1/28/2020
421780497,occ_category,Other,Residential,"Edit of demo with res units using Logic: "" house""",2/27/2020
421793660,latitude,,40.598282,,1/30/2020
421793660,longitude,,-73.792239,,1/30/2020
421797327,latitude,,40.751094,,1/30/2020
421797327,longitude,,-73.856566,,1/30/2020
421797345,latitude,,40.751023,,1/30/2020
421797345,longitude,,-73.856815,,1/30/2020
421797363,latitude,,40.750947,,1/30/2020
421797363,longitude,,-73.857068,,1/30/2020
421797372,latitude,,40.750947,,1/30/2020
421797372,longitude,,-73.857068,,1/30/2020
421797381,latitude,,40.750947,,1/30/2020
421797381,longitude,,-73.857068,,1/30/2020
421938023,OtherB_prop,20,20,,1/31/2020
421858314,occ_category,Residential,Other,change occ_prop,8/13/2019
421858314,occ_prop,"Industrial, Storage & Utilities",Garage/Miscellaneous,change occ_prop,8/13/2019
421883064,latitude,,40.676973,,1/30/2020
421883064,longitude,,-73.806656,,1/30/2020
421883545,latitude,,40.692915,,1/30/2020
421883545,longitude,,-73.751177,,1/30/2020
421886640,latitude,,40.692915,,1/30/2020
421886640,longitude,,-73.751177,,1/30/2020
421887943,OtherB_init,0,10,job related to units_.sql,2/21/2020
421887943,units_Init,0,1,job related to units_.sql,2/21/2020
421890350,latitude,,40.692915,,1/30/2020
421890350,longitude,,-73.751177,,1/30/2020
421891377,units_init,1,0,Shed demolition - zero out units init,1/30/2020
421891689,latitude,,40.73791,,1/30/2020
421891689,longitude,,-73.803461,,1/30/2020
421892928,latitude,,40.697722,,1/30/2020
421892928,longitude,,-73.784165,,1/30/2020
421904309,latitude,,40.605143,,1/30/2020
421904309,longitude,,-73.765787,,1/30/2020
421909019,latitude,,40.762676,,1/30/2020
421909019,longitude,,-73.761627,,1/30/2020
421909457,latitude,,40.759454,,1/30/2020
421909457,longitude,,-73.801094,,1/30/2020
421909572,latitude,,40.759454,,1/30/2020
421909572,longitude,,-73.801094,,1/30/2020
421909634,latitude,,40.75935,,1/30/2020
421909634,longitude,,-73.801006,,1/30/2020
421912531,latitude,,40.715459,,1/30/2020
421912531,longitude,,-73.738103,,1/30/2020
421913077,latitude,,40.714019,,1/30/2020
421913077,longitude,,-73.744508,,1/30/2020
421913415,latitude,,40.675121,,1/30/2020
421913415,longitude,,-73.793041,,1/30/2020
421914469,latitude,,40.669698,,1/30/2020
421914469,longitude,,-73.809175,,1/30/2020
421914593,latitude,,40.718328,,1/30/2020
421914593,longitude,,-73.859177,,1/30/2020
421915324,latitude,,40.675121,,1/30/2020
421915324,longitude,,-73.793041,,1/30/2020
421917046,occ_category,Residential,Other,"non-residential demo, change cassification",1/30/2020
421917046,occ_init,Residential: 1 & 2 Family,Commercial,"non-residential demo, change cassification",1/30/2020
421917046,units_init,1,0,"non-residential demo, change cassification",1/30/2020
421917144,latitude,,40.790458,,1/30/2020
421917144,longitude,,-73.846958,,1/30/2020
421917153,latitude,,40.762676,,1/30/2020
421917153,longitude,,-73.761627,,1/30/2020
421917616,latitude,,40.762676,,1/30/2020
421917616,longitude,,-73.761627,,1/30/2020
421920595,Hotel_prop,88,88,,1/28/2020
421920595,units_prop,88,0,,1/28/2020
421923468,latitude,,40.72416,,1/30/2020
421923468,longitude,,-73.914384,,1/30/2020
421923501,latitude,,40.72416,,1/30/2020
421923501,longitude,,-73.914384,,1/30/2020
421923510,latitude,,40.724028,,1/30/2020
421923510,longitude,,-73.913602,,1/30/2020
421923529,latitude,,40.724028,,1/30/2020
421923529,longitude,,-73.913602,,1/30/2020
421924056,latitude,,40.681359,,1/30/2020
421924056,longitude,,-73.782116,,1/30/2020
421927240,latitude,,40.71594,,1/30/2020
421927240,longitude,,-73.770228,,1/30/2020
421927277,latitude,,40.71594,,1/30/2020
421927277,longitude,,-73.770228,,1/30/2020
421927311,latitude,,40.71594,,1/30/2020
421927311,longitude,,-73.770228,,1/30/2020
421928515,Hotel_prop,175,175,,1/28/2020
421928515,units_prop,175,0,,1/28/2020
421929346,latitude,40.671017,40.67097346,,1/22/2020
421929346,longitude,-73.837214,-73.83724041,,1/22/2020
421933705,latitude,,40.758314,,1/30/2020
421933705,longitude,,-73.771963,,1/30/2020
421934090,occ_category,Other,Residential,"Edit of demo with res units using Logic: "" house""",2/27/2020
421934456,latitude,,40.716754,,1/30/2020
421934456,longitude,,-73.858462,,1/30/2020
421934465,latitude,,40.716754,,1/30/2020
421934465,longitude,,-73.858462,,1/30/2020
421937872,latitude,,40.758314,,1/30/2020
421937872,longitude,,-73.771963,,1/30/2020
421938023,units_prop,20,0,,1/31/2020
421940546,latitude,,40.673483,,1/30/2020
421940546,longitude,,-73.74886,,1/30/2020
421942269,latitude,,40.692381,,1/30/2020
421942269,longitude,,-73.805699,,1/30/2020
421949217,latitude,,40.689768,,1/30/2020
421949217,longitude,,-73.774213,,1/30/2020
421949574,Hotel_prop,105,105,,1/28/2020
421949574,units_prop,105,0,,1/28/2020
421950133,latitude,,40.751523,,1/30/2020
421950133,longitude,,-73.857031,,1/30/2020
421950311,latitude,,40.751654,,1/30/2020
421950311,longitude,,-73.856583,,1/30/2020
421950455,latitude,,40.760709,,1/30/2020
421950455,longitude,,-73.813017,,1/30/2020
421950598,Hotel_init,173,173,,2/3/2020
421950598,Hotel_prop,173,173,,2/3/2020
421950598,units_init,173,0,,2/3/2020
421950598,units_prop,173,0,,2/3/2020
445120002,remove,,,,1/30/2020
445120011,remove,,,,1/30/2020
500042456,bbl,,5033800004,Geocoding (add Lat/Long),8/13/2019
500042456,bin,,5123757,Geocoding (add Lat/Long),8/13/2019
500044846,bbl,,5012290038,Geocoding (add Lat/Long),8/13/2019
500044846,bin,,5122435,Geocoding (add Lat/Long),8/13/2019
500066215,bbl,,5063540009,Geocoding (add Lat/Long),8/13/2019
500066215,bin,,5123928,Geocoding (add Lat/Long),8/13/2019
500088102,bbl,,5064990025,Geocoding (add Lat/Long),8/13/2019
500088102,bin,,5115524,Geocoding (add Lat/Long),8/13/2019
500098075,bbl,,5075770129,Geocoding (add Lat/Long),8/13/2019
500098075,bin,,5104551,Geocoding (add Lat/Long),8/13/2019
500099779,bbl,,5000580053,Geocoding (add Lat/Long),8/13/2019
500099779,bin,,5151655,Geocoding (add Lat/Long),8/13/2019
500107323,bbl,,5000840021,Geocoding (add Lat/Long),8/13/2019
500107323,bin,,5118809,Geocoding (add Lat/Long),8/13/2019
500119178,bbl,,5000840500,Geocoding (add Lat/Long),8/13/2019
500119178,bin,,5130880,Geocoding (add Lat/Long),8/13/2019
500135212,bbl,,5007670010,Geocoding (add Lat/Long),8/13/2019
500135212,bin,,5153325,Geocoding (add Lat/Long),8/13/2019
500139691,bbl,,5024450012,Geocoding (add Lat/Long),8/13/2019
500139691,bin,,5116869,Geocoding (add Lat/Long),8/13/2019
500139931,bbl,,5024450005,Geocoding (add Lat/Long),8/13/2019
500139931,bin,,5127156,Geocoding (add Lat/Long),8/13/2019
500141330,bbl,,5023730060,Geocoding (add Lat/Long),8/13/2019
500141330,bin,,5126211,Geocoding (add Lat/Long),8/13/2019
500141349,bbl,,5023730063,Geocoding (add Lat/Long),8/13/2019
500141349,bin,,5126215,Geocoding (add Lat/Long),8/13/2019
500141367,bbl,,5023730061,Geocoding (add Lat/Long),8/13/2019
500141367,bin,,5126213,Geocoding (add Lat/Long),8/13/2019
500158946,bbl,,5030060024,Geocoding (add Lat/Long),8/13/2019
500158946,bin,,5152704,Geocoding (add Lat/Long),8/13/2019
500185257,bbl,,5057420142,Geocoding (add Lat/Long),8/13/2019
500185257,bin,,5148482,Geocoding (add Lat/Long),8/13/2019
500185266,bbl,,5057420144,Geocoding (add Lat/Long),8/13/2019
500185266,bin,,5148483,Geocoding (add Lat/Long),8/13/2019
500185275,bbl,,5057420146,Geocoding (add Lat/Long),8/13/2019
500185275,bin,,5148480,Geocoding (add Lat/Long),8/13/2019
500187344,bbl,,5028270089,Geocoding (add Lat/Long),8/13/2019
500187344,bin,,5151558,Geocoding (add Lat/Long),8/13/2019
500187353,bbl,,5028270089,Geocoding (add Lat/Long),8/13/2019
500187353,bin,,5151558,Geocoding (add Lat/Long),8/13/2019
500187362,bbl,,5028270089,Geocoding (add Lat/Long),8/13/2019
500187362,bin,,5151558,Geocoding (add Lat/Long),8/13/2019
500187371,bbl,,5028270089,Geocoding (add Lat/Long),8/13/2019
500187371,bin,,5151558,Geocoding (add Lat/Long),8/13/2019
500187380,bbl,,5028270089,Geocoding (add Lat/Long),8/13/2019
500187380,bin,,5151558,Geocoding (add Lat/Long),8/13/2019
500187399,bbl,,5028270089,Geocoding (add Lat/Long),8/13/2019
500187399,bin,,5151558,Geocoding (add Lat/Long),8/13/2019
500192962,bbl,,5080200197,Geocoding (add Lat/Long),8/13/2019
500192962,bin,,5129492,Geocoding (add Lat/Long),8/13/2019
500195709,bbl,,5070920066,Geocoding (add Lat/Long),8/13/2019
500195709,bin,,5150742,Geocoding (add Lat/Long),8/13/2019
500197645,bbl,,5029830107,Geocoding (add Lat/Long),8/13/2019
500197645,bin,,5162124,Geocoding (add Lat/Long),8/13/2019
500590844,units_init,,1,,12/1/2019
500199251,bbl,,5030710036,Geocoding (add Lat/Long),8/13/2019
500199251,bin,,5128699,Geocoding (add Lat/Long),8/13/2019
500206010,bbl,,5064990025,Geocoding (add Lat/Long),8/13/2019
500206010,bin,,5115524,Geocoding (add Lat/Long),8/13/2019
500206181,bbl,,5008350416,Geocoding (add Lat/Long),8/13/2019
500206181,bin,,5128637,Geocoding (add Lat/Long),8/13/2019
500206234,bbl,,5008350395,Geocoding (add Lat/Long),8/13/2019
500206234,bin,,5127980,Geocoding (add Lat/Long),8/13/2019
