job_number,field,old_value,new_value,reason,edited_date,editor
402292513,classa_init,,1,change u_init,8/13/19,
402293077,classa_init,,2,,8/24/20,KS
402293077,hotel_init,,0,,8/24/20,KS
402293077,hotel_prop,1,0,,8/24/20,KS
402293077,otherb_init,,0,,8/24/20,KS
402293077,otherb_prop,1,0,,8/24/20,KS
402293932,classa_init,,1,,12/1/19,
402294058,classa_init,,2,,12/1/19,
402294423,classa_init,,1,change u_init,8/13/19,
402297126,classa_init,,2,,12/1/19,
402298679,classa_init,,2,,8/14/20,SL
402298795,classa_init,,1,"change u_init, change u_prop",8/13/19,
402298795,classa_prop,,0,"change u_init, change u_prop",8/13/19,
402299794,classa_init,,1,,12/1/19,
402300309,classa_init,,2,change u_init,8/13/19,
402300951,classa_init,,2,,12/1/19,
402303422,classa_init,,2,,12/1/19,
402304065,classa_init,,1,change u_init,8/13/19,
402304083,classa_init,,1,change u_init,8/13/19,
402304671,classa_init,,1,change u_init,8/13/19,
402305260,classa_init,,1,,12/1/19,
402306866,classa_init,,1,,12/1/19,
402308524,classa_init,,1,,12/1/19,
402308659,classa_init,,1,,12/1/19,
402309060,classa_init,,2,,8/14/20,SL
402311182,classa_init,,1,change u_init,8/13/19,
402312760,classa_init,,0,change u_init,8/13/19,
402313162,classa_init,,1,,12/1/19,
402313625,classa_init,,2,,8/14/20,SL
402314296,classa_init,,1,,12/1/19,
402314848,classa_init,,1,,1/27/20,
402315428,classa_init,,1,change u_init,8/13/19,
402316070,classa_init,,1,,12/1/19,
402316392,classa_init,,1,,12/1/19,
402316506,classa_init,,2,change u_init,8/13/19,
402318176,classa_init,,1,,1/27/20,
402318559,classa_init,,2,,12/1/19,
402318880,classa_init,,2,,12/1/19,
402319585,classa_init,,1,change u_init,8/13/19,
402320261,classa_init,,1,,12/1/19,
402320993,classa_init,,2,,12/1/19,
402321705,classa_init,,1,,12/1/19,
402321723,classa_prop,100,0,,1/28/20,
402321723,hotel_init,0,0,,8/27/20,AP
402321723,hotel_prop,100,100,,1/28/20,
402321723,otherb_init,0,0,,8/27/20,AP
402321723,otherb_prop,100,0,,8/27/20,AP
402322125,classa_init,,2,,12/1/19,
402322768,classa_init,,2,,12/1/19,
402363358,classa_init,,1,,12/1/19,
402363722,classa_init,,1,change u_init,8/13/19,
402364446,classa_init,,1,,12/1/19,
402365249,classa_init,,2,change u_init,8/13/19,
402365588,classa_init,,1,,12/1/19,
402368228,classa_init,,1,,12/1/19,
402369469,classa_init,,1,,12/1/19,
402370643,classa_init,,1,,12/1/19,
402370894,classa_init,,1,,1/27/20,
402371009,classa_init,,1,change u_init,8/13/19,
402372909,classa_init,,2,,8/14/20,SL
402373490,classa_init,,1,,12/1/19,
402374159,classa_init,,2,,12/1/19,
402374578,classa_init,,1,,8/14/20,SL
402375979,classa_init,,1,,12/1/19,
402376139,classa_init,,1,,12/1/19,
402377021,classa_init,,0,change u_init,8/13/19,
402377058,classa_init,,1,,12/1/19,
402377664,classa_init,,1,change u_init,8/13/19,
402377986,classa_init,,2,change u_init,8/13/19,
402380044,classa_init,,0,change u_init,8/13/19,
402382346,classa_init,,2,,12/1/19,
402382943,classa_init,,2,change u_init,8/13/19,
402383256,classa_init,,2,,12/1/19,
402383817,classa_init,,1,,12/1/19,
402383826,classa_init,,1,,12/1/19,
402384415,classa_init,,1,,12/1/19,
402384512,classa_init,,2,,8/14/20,SL
402385735,classa_init,,1,,1/27/20,
402386823,classa_init,,1,change u_init,8/13/19,
402387387,classa_init,,1,change u_init,8/13/19,
402387476,classa_init,,1,,8/24/20,KS
402387476,hotel_init,,0,,8/24/20,KS
402387476,hotel_prop,1,0,,8/24/20,KS
402387476,otherb_init,,0,,8/24/20,KS
402387476,otherb_prop,1,0,,8/24/20,KS
402387494,classa_init,,2,,12/1/19,
402387608,classa_init,,1,,12/1/19,
402387975,job_inactive,,Inactive,duplicate of 402387984,7/17/20,KS
402387984,classa_init,12,1,,7/17/20,KS
402387993,classa_init,,1,change u_init,8/13/19,
402389991,classa_init,,1,,12/1/19,
402390186,classa_init,,1,,12/1/19,
402390195,classa_init,,2,,12/1/19,
402390603,classa_init,,1,,12/1/19,
402390658,classa_init,,1,,12/1/19,
402390989,classa_init,,2,,8/14/20,SL
402391960,classa_init,,1,,1/27/20,
402392406,classa_init,,2,,12/1/19,
402392889,classa_init,,1,,12/1/19,
402392905,classa_init,,1,,12/1/19,
402394510,classa_init,,1,,1/27/20,
402394985,classa_init,,1,change u_init,8/13/19,
402395074,classa_init,,0,job related to units_.sql,2/21/20,
402395074,otherb_init,,27,job related to units_.sql,2/21/20,
402395074,otherb_prop,1,27,job related to units_.sql,2/21/20,
402395902,classa_init,,1,change u_init,8/13/19,
402395948,classa_init,,2,change u_init,8/13/19,
402396616,classa_init,,1,change u_init,8/13/19,
402398017,classa_init,,1,,1/27/20,
402398071,classa_init,,1,,12/1/19,
402398240,classa_init,,1,change u_init,8/13/19,
402398543,classa_init,,1,change u_init,8/13/19,
402401129,classa_init,,1,,12/1/19,
402401815,classa_init,,1,,1/27/20,
402402949,classa_init,,1,,12/1/19,
402403467,classa_init,,1,change u_init,8/13/19,
402404064,classa_init,,0,change u_init,8/13/19,
402404518,classa_init,,2,change u_init,8/13/19,
402405303,classa_init,,1,,1/27/20,
402405367,classa_init,,1,,1/27/20,
402405410,classa_init,,2,,12/1/19,
402405456,classa_init,,1,change u_init,8/13/19,
402407338,classa_init,,1,,12/1/19,
402408177,classa_init,,1,change u_init,8/13/19,
402408676,classa_init,,1,change u_init,8/13/19,
402408943,classa_init,,1,,12/1/19,
402409372,classa_init,,1,,12/1/19,
402409602,classa_init,,1,,12/1/19,
402410440,classa_init,,1,,12/1/19,
402410538,classa_init,,1,change u_init,8/13/19,
402411056,classa_prop,1,0,,7/21/20,SL
402411902,classa_init,,1,,1/27/20,
402412563,classa_init,,1,change u_init,8/13/19,
402413063,classa_init,,2,,8/24/20,KS
402413063,hotel_init,,0,,8/24/20,KS
402413063,hotel_prop,2,0,,8/24/20,KS
402413063,otherb_init,,0,,8/24/20,KS
402413063,otherb_prop,2,0,,8/24/20,KS
402413161,classa_init,,2,change u_init,8/13/19,
402413189,classa_init,,1,,12/1/19,
402413447,classa_init,,1,change u_init,8/13/19,
402414115,classa_init,,2,,12/1/19,
402415132,classa_init,,1,,12/1/19,
402415267,classa_init,,1,change u_init,8/13/19,
402415276,classa_init,,2,,12/1/19,
402416337,classa_init,,1,,12/1/19,
402416854,classa_init,,2,,12/1/19,
402417728,classa_init,,2,,12/1/19,
402419245,classa_init,,1,,1/27/20,
402420830,classa_init,,1,,8/14/20,SL
402421072,classa_init,,2,,12/1/19,
402421330,classa_init,,1,,12/1/19,
402422473,classa_init,,1,,12/1/19,
402423070,classa_init,,1,,12/1/19,
402423551,classa_init,,1,,1/27/20,
402425470,hotel_prop,72,101,job related to units_.sql,2/20/20,
402426077,classa_init,,1,,1/27/20,
402426237,classa_init,,1,,1/27/20,
402426399,classa_init,,1,,12/1/19,
402426451,classa_init,,1,change u_init,8/13/19,
402426665,classa_init,,1,,12/1/19,
402427511,classa_init,,1,change u_init,8/13/19,
402428404,classa_init,,1,change u_init,8/13/19,
402430017,classa_init,,1,,12/1/19,
402430053,classa_init,,1,,12/1/19,
402430393,classa_init,,1,,8/14/20,SL
402430543,classa_init,,1,change u_init,8/13/19,
402431490,classa_init,,1,,1/27/20,
402431560,classa_init,,1,,12/1/19,
402431891,classa_init,,1,,12/1/19,
402433318,classa_init,,1,change u_init,8/13/19,
402433666,classa_init,,1,change u_init,8/13/19,
402433700,classa_init,,0,change u_init,8/13/19,
402434442,classa_init,,1,,1/27/20,
402435735,classa_init,,1,,12/1/19,
402436761,classa_init,,2,change u_init,8/13/19,
402437252,classa_init,,2,,12/1/19,
402438322,classa_init,,1,change u_init,8/13/19,
402440444,classa_init,,1,change u_init,8/13/19,
402440701,classa_init,,2,change u_init,8/13/19,
402440845,classa_init,,1,,12/1/19,
402440961,classa_init,,1,,12/1/19,
402441149,classa_init,,2,,12/1/19,
402441425,classa_init,,1,,12/1/19,
402441853,classa_init,,1,,12/1/19,
402442264,classa_init,,2,,8/14/20,SL
402442512,classa_init,,1,,12/1/19,
402442610,classa_init,,1,change u_init,8/13/19,
402442996,classa_init,,2,,12/1/19,
402443398,classa_init,,2,,12/1/19,
402444440,classa_init,,1,change u_init,8/13/19,
402445261,classa_init,,2,,12/1/19,
402446411,classa_prop,58,0,,1/28/20,
402446411,hotel_init,0,0,,7/28/20,AP
402446411,hotel_prop,58,58,,7/28/20,AP
402446411,otherb_init,0,0,,8/29/20,AP
402446411,otherb_prop,58,0,,8/29/20,AP
402447704,classa_init,,2,,12/1/19,
402449285,classa_init,,2,,12/1/19,
402449374,classa_init,,1,,12/1/19,
402449971,classa_init,,1,change u_init,8/13/19,
402451020,classa_init,,2,,12/1/19,
402451529,classa_init,,2,,12/1/19,
402451903,classa_init,,1,,1/27/20,
402452056,classa_init,,2,change u_init,8/13/19,
402452065,classa_init,,2,,12/1/19,
402453448,classa_init,,1,,1/27/20,
402454410,classa_init,,1,,1/27/20,
402454811,classa_init,,1,,12/1/19,
402455115,classa_init,,1,change u_init,8/13/19,
402455302,classa_init,,1,,1/27/20,
402455598,classa_init,,1,,1/27/20,
402457033,classa_init,,1,,1/27/20,
402457541,classa_init,,1,,1/27/20,
402458103,classa_init,,1,change u_init,8/13/19,
402459077,classa_init,,1,,1/27/20,
402459175,classa_init,,1,,12/1/19,
402459200,classa_init,,2,change u_init,8/13/19,
402459585,classa_init,,1,,12/1/19,
402459656,classa_init,,1,change u_init,8/13/19,
402460957,classa_init,,1,change u_init,8/13/19,
402461705,classa_init,,3,,12/1/19,
402462973,classa_init,,1,change u_init,8/13/19,
402463106,classa_init,,1,,12/1/19,
402463473,classa_init,,1,,12/1/19,
402463641,classa_init,,1,change u_init,8/13/19,
402463829,classa_init,,1,,1/27/20,
402463865,classa_init,,1,change u_init,8/13/19,
402464016,classa_init,,1,,1/27/20,
402464392,classa_init,,1,change u_init,8/13/19,
402464953,classa_init,,2,,12/1/19,
402466407,classa_init,,1,change u_init,8/13/19,
402466620,classa_init,,2,change u_init,8/13/19,
402467111,classa_init,,1,,1/27/20,
402467889,classa_init,,1,,12/1/19,
402468753,classa_init,,1,,12/1/19,
402469306,classa_init,,2,,12/1/19,
402469690,classa_init,,1,,12/1/19,
402471838,classa_init,,1,,1/27/20,
402472043,classa_init,,1,,12/1/19,
402473060,classa_init,,1,,12/1/19,
402474167,classa_init,,1,,12/1/19,
402474684,classa_init,,2,,12/1/19,
402475674,classa_init,,1,,1/27/20,
402476977,classa_init,,1,,12/1/19,
402477422,classa_init,,2,,12/1/19,
402478252,classa_init,,1,change u_init,8/13/19,
402479910,classa_init,,1,,8/14/20,SL
402479974,classa_init,,1,change u_init,8/13/19,
402480686,classa_init,,1,,12/1/19,
402480766,classa_init,,1,,12/1/19,
402481499,classa_init,,1,,12/1/19,
402481685,classa_init,,2,change u_init,8/13/19,
402482256,classa_init,,1,,1/27/20,
402482764,classa_init,1,0,,7/27/20,SL
402483193,classa_init,,1,change u_init,8/13/19,
402484085,classa_init,,2,change u_init,8/13/19,
402484897,classa_init,,1,,12/1/19,
402485823,classa_init,,1,change u_init,8/13/19,
402488811,classa_init,,2,,12/1/19,
402489357,classa_init,,1,,1/27/20,
402489507,classa_init,,1,,8/14/20,SL
402489525,classa_init,,3,change u_init,8/13/19,
402490050,classa_init,,1,,12/1/19,
402491914,classa_init,,1,,1/27/20,
402491950,classa_init,,1,,1/27/20,
402492290,classa_init,,1,change u_init,8/13/19,
402493075,classa_init,,2,,12/1/19,
402493128,classa_init,,1,change u_init,8/13/19,
402493645,classa_init,,2,change u_init,8/13/19,
402494975,classa_init,,1,change u_init,8/13/19,
402495064,classa_init,,1,,1/27/20,
402495661,classa_init,,2,,12/1/19,
402495769,classa_init,,2,change u_init,8/13/19,
402497721,classa_init,,1,,12/1/19,
402498141,classa_init,,2,change u_init,8/13/19,
402498267,classa_init,,2,change u_init,8/13/19,
402498926,classa_init,,1,,12/1/19,
402499346,classa_init,,2,change u_init,8/13/19,
402499603,classa_init,,1,,1/27/20,
402499710,latitude,,40.693377,,1/30/20,
402499710,longitude,,-73.90274,,1/30/20,
402499863,classa_init,,1,,1/27/20,
402500156,classa_init,,1,,12/1/19,
402500922,classa_init,,1,change u_init,8/13/19,
402502920,classa_init,,2,,8/24/20,KS
402502920,hotel_init,,0,,8/24/20,KS
402502920,hotel_prop,2,0,,8/24/20,KS
402502920,otherb_init,,0,,8/24/20,KS
402502920,otherb_prop,2,0,,8/24/20,KS
402503242,classa_init,,1,,1/27/20,
402503359,classa_init,,1,,1/27/20,
402504036,classa_init,,1,,12/1/19,
402504447,classa_init,,1,,12/1/19,
402504866,classa_init,,1,,8/14/20,SL
402504928,classa_init,,1,change u_init,8/13/19,
402505650,classa_init,,1,change u_init,8/13/19,
402507621,classa_init,,1,,1/27/20,
402508121,classa_init,,1,,12/1/19,
402508149,classa_init,,1,,8/24/20,KS
402508149,classa_prop,2,1,,8/24/20,KS
402508149,hotel_init,,0,,8/24/20,KS
402508149,hotel_prop,2,0,,8/24/20,KS
402508149,otherb_init,,0,,8/24/20,KS
402508149,otherb_prop,2,0,,8/24/20,KS
402508416,classa_init,,1,,12/1/19,
402509941,classa_init,,1,,1/27/20,
402511091,classa_init,,1,change u_init,8/13/19,
402511368,classa_init,,1,,8/24/20,KS
402511368,hotel_init,,0,,8/24/20,KS
402511368,hotel_prop,1,0,,8/24/20,KS
402511368,otherb_init,,0,,8/24/20,KS
402511368,otherb_prop,1,0,,8/24/20,KS
402512250,classa_init,,1,change u_init,8/13/19,
402512508,classa_init,,2,,12/1/19,
402513222,classa_init,,1,,12/1/19,
402513525,classa_init,,1,,1/27/20,
402513696,classa_init,,1,,1/27/20,
402514301,classa_init,,1,,1/27/20,
402515042,classa_init,,1,change u_init,8/13/19,
402516023,classa_init,,1,change u_init,8/13/19,
402517503,classa_init,,1,,1/27/20,
402518067,classa_init,,1,,12/1/19,
402518352,classa_init,,2,,12/1/19,
402520697,classa_init,,1,,8/14/20,SL
402520964,classa_init,,1,,12/1/19,
402521614,classa_init,,4,,7/16/20,TD
402521614,classa_prop,7,5,,7/16/20,TD
402521981,classa_init,,1,change u_init,8/13/19,
402522178,classa_init,,1,,12/1/19,
402522356,classa_init,,2,change u_init,8/13/19,
402522542,classa_init,,2,,12/1/19,
402522846,classa_init,,1,,12/1/19,
402523970,classa_init,,1,,1/27/20,
402524461,classa_init,,2,,12/1/19,
402524915,classa_init,,1,,12/1/19,
402525291,classa_init,,0,,12/1/19,
402525291,classa_prop,2,0,,12/1/19,
402525291,hotel_init,,0,,8/27/20,KS
402525291,hotel_prop,2,0,,8/27/20,KS
402525291,otherb_init,,2,,12/1/19,
402525291,otherb_prop,2,2,,12/1/19,
402525326,classa_init,,2,change u_init,8/13/19,
402525530,classa_init,,1,,12/1/19,
402526940,classa_init,,2,,8/24/20,KS
402526940,hotel_init,,0,,8/24/20,KS
402526940,hotel_prop,2,0,,8/24/20,KS
402526940,otherb_init,,0,,8/24/20,KS
402526940,otherb_prop,2,0,,8/24/20,KS
402527510,classa_init,,2,change u_init,8/13/19,
402527716,classa_init,,1,change u_init,8/13/19,
402528207,classa_init,,2,change u_init,8/13/19,
402528216,classa_init,,2,,12/1/19,
402528270,classa_init,,1,,12/1/19,
402528341,classa_init,,1,change u_init,8/13/19,
402528644,classa_init,,1,,12/1/19,
402528788,classa_init,,1,,1/27/20,
402532611,classa_init,,1,change u_init,8/13/19,
402533095,classa_init,,1,,1/27/20,
402533406,latitude,,40.60351,change BBL,8/13/19,
402533406,longitude,,-73.7555,change BBL,8/13/19,
402533415,latitude,,40.60351,change BBL,8/13/19,
402533415,longitude,,-73.7555,change BBL,8/13/19,
402533424,latitude,,40.60351,change BBL,8/13/19,
402533424,longitude,,-73.7555,change BBL,8/13/19,
402533433,latitude,,40.60351,change BBL,8/13/19,
402533433,longitude,,-73.7555,change BBL,8/13/19,
402533442,latitude,,40.60351,change BBL,8/13/19,
402533442,longitude,,-73.7555,change BBL,8/13/19,
402533451,latitude,,40.60351,change BBL,8/13/19,
402533451,longitude,,-73.7555,change BBL,8/13/19,
402533479,latitude,,40.60351,change BBL,8/13/19,
402533479,longitude,,-73.7555,change BBL,8/13/19,
402533549,latitude,,40.60351,change BBL,8/13/19,
402533549,longitude,,-73.7555,change BBL,8/13/19,
402533558,latitude,,40.60351,change BBL,8/13/19,
402533558,longitude,,-73.7555,change BBL,8/13/19,
402533567,latitude,,40.60351,change BBL,8/13/19,
402533567,longitude,,-73.7555,change BBL,8/13/19,
402533601,latitude,,40.60351,change BBL,8/13/19,
402533601,longitude,,-73.7555,change BBL,8/13/19,
402533610,latitude,,40.60351,change BBL,8/13/19,
402533610,longitude,,-73.7555,change BBL,8/13/19,
402535547,classa_init,,1,change u_init,8/13/19,
402536207,classa_init,,2,,12/1/19,
402536485,classa_init,,1,change u_init,8/13/19,
402536528,classa_init,,1,,1/27/20,
402538900,classa_init,,2,,12/1/19,
402539231,classa_init,,1,,1/27/20,
402539455,classa_init,,1,change u_init,8/13/19,
402541362,classa_init,,2,,8/14/20,SL
402541834,classa_init,,2,change u_init,8/13/19,
402543841,classa_init,,3,,12/1/19,
402546553,classa_init,,2,,12/1/19,
402546562,classa_init,,1,change u_init,8/13/19,
402547080,classa_init,,1,,1/27/20,
402547419,classa_init,,1,,8/14/20,SL
402547678,classa_init,,2,change u_init,8/13/19,
402548196,classa_init,,1,change u_init,8/13/19,
402548597,classa_init,,1,,1/27/20,
402548944,classa_init,,1,change u_init,8/13/19,
402549033,classa_init,,1,,1/27/20,
402551109,classa_init,,1,,1/27/20,
402551234,classa_init,,1,,8/14/20,SL
402552000,classa_init,,2,,12/1/19,
402552126,classa_init,,4,,8/24/20,KS
402552126,hotel_init,,0,,8/24/20,KS
402552126,hotel_prop,4,0,,8/24/20,KS
402552126,otherb_init,,0,,8/24/20,KS
402552126,otherb_prop,4,0,,8/24/20,KS
402553296,classa_init,,1,,12/1/19,
402553866,classa_init,,1,,12/1/19,
402553982,classa_init,,1,,12/1/19,
402554302,classa_init,,2,change u_init,8/13/19,
402554552,classa_init,,1,,8/14/20,SL
402555953,classa_init,,1,,1/27/20,
402556355,hotel_init,0,0,,8/29/20,SL
402556355,hotel_prop,83,0,,8/29/20,SL
402556355,otherb_init,0,0,,8/29/20,SL
402556355,otherb_prop,83,0,,8/29/20,SL
402557755,classa_init,,1,,12/1/19,
402559405,classa_init,,2,,8/24/20,KS
402559405,hotel_init,,0,,8/24/20,KS
402559405,hotel_prop,2,0,,8/24/20,KS
402559405,otherb_init,,0,,8/24/20,KS
402559405,otherb_prop,2,0,,8/24/20,KS
402560545,classa_init,,1,change u_init,8/13/19,
402561385,classa_init,,6,change u_init,8/13/19,
402561483,classa_init,,1,,12/1/19,
402561599,classa_init,,1,change u_init,8/13/19,
402561786,classa_init,,1,,12/1/19,
402562026,classa_init,,1,,1/27/20,
402562981,classa_init,,1,,12/1/19,
402563891,classa_init,,1,,8/14/20,SL
402564701,classa_prop,66,0,,1/28/20,
402564701,hotel_init,0,0,,7/28/20,AP
402564701,hotel_prop,66,66,,7/28/20,AP
402564701,otherb_init,0,0,,8/29/20,AP
402564701,otherb_prop,66,0,,8/29/20,AP
402564710,classa_init,,2,,12/1/19,
402564756,classa_init,,1,,1/27/20,
402565826,classa_init,,1,change u_init,8/13/19,
402565835,classa_init,,1,,12/1/19,
402565924,classa_init,,1,,12/1/19,
402566512,classa_init,,1,change u_init,8/13/19,
402567183,remove,,,,1/1/20,
402568137,classa_init,,2,,12/1/19,
402568994,classa_init,,1,change u_init,8/13/19,
402569886,classa_prop,76,0,,7/16/20,SL
402569886,hotel_init,0,0,,7/16/20,SL
402569886,hotel_prop,76,76,,7/16/20,SL
402569886,otherb_init,0,0,,8/29/20,SL
402569886,otherb_prop,76,0,,8/29/20,SL
402569895,classa_init,,1,,1/27/20,
402570464,classa_init,,1,,12/1/19,
402570669,classa_init,,2,,12/1/19,
402571150,classa_init,,1,,12/1/19,
402571365,classa_init,,2,,12/1/19,
402571524,classa_init,,2,change u_init,8/13/19,
402571766,classa_init,,1,change u_init,8/13/19,
402572122,classa_init,,1,,12/1/19,
402572612,classa_init,,1,change u_init,8/13/19,
402572925,classa_init,,1,,1/27/20,
402572961,classa_init,,1,,12/1/19,
402573933,classa_init,2,3,,1/28/20,
402574077,classa_init,,1,change u_init,8/13/19,
402574086,classa_init,,1,,12/1/19,
402574095,classa_init,,2,,12/1/19,
402574763,classa_init,,1,change u_init,8/13/19,
402575272,classa_init,,1,,1/27/20,
402575897,classa_init,,2,change u_init,8/13/19,
402576066,classa_init,,1,,12/1/19,
402576217,classa_init,,1,,1/27/20,
402576510,classa_init,,1,,12/1/19,
402576887,classa_init,,1,,1/27/20,
402577662,classa_init,,1,change u_init,8/13/19,
402577804,classa_init,,2,change u_init,8/13/19,
402578643,classa_init,,1,,12/1/19,
402578983,classa_init,,2,,12/1/19,
402580444,classa_init,,1,,12/1/19,
402581853,classa_init,,1,change u_init,8/13/19,
402582399,classa_init,,1,,1/27/20,
402582451,classa_init,,1,change u_init,8/13/19,
402583600,classa_init,,2,,12/1/19,
402583664,classa_init,,1,,12/1/19,
402583995,classa_init,,1,,12/1/19,
402584066,classa_init,,1,change u_init,8/13/19,
402584191,classa_init,,1,change u_init,8/13/19,
402585047,classa_init,,1,change u_init,8/13/19,
402585369,classa_init,,1,change u_init,8/13/19,
402585680,classa_init,,1,change u_init,8/13/19,
402586135,classa_init,,2,,12/1/19,
402587367,classa_init,,1,,8/14/20,SL
402587571,classa_init,,1,,1/27/20,
402587606,classa_init,,2,,8/14/20,SL
402588080,classa_prop,115,0,,1/28/20,
402588080,hotel_init,0,0,,7/30/20,AP
402588080,hotel_prop,115,115,,7/30/20,AP
402588080,otherb_init,0,0,,8/29/20,AP
402588080,otherb_prop,115,0,,8/29/20,AP
402588598,classa_init,,1,change u_init,8/13/19,
402589169,classa_init,,1,change u_init,8/13/19,
402589212,classa_init,1,0,,7/27/20,SL
402589267,classa_init,,55,change u_init,8/13/19,
402589677,classa_init,1,0,,7/27/20,SL
402590941,classa_prop,32,0,,1/28/20,
402590941,hotel_init,0,0,,7/29/20,AP
402590941,hotel_prop,32,32,,7/29/20,AP
402590941,otherb_init,0,0,,8/29/20,AP
402590941,otherb_prop,32,0,,8/29/20,AP
402591183,classa_init,,3,,12/1/19,
402592128,classa_init,,1,,12/1/19,
402592556,classa_init,,2,,12/1/19,
402593421,classa_init,,1,change u_init,8/13/19,
402594732,classa_init,,1,change u_init,8/13/19,
402595358,classa_init,,1,,1/27/20,
402595385,classa_init,,7,change u_init,8/13/19,
402596222,classa_init,,1,change u_init,8/13/19,
402596393,classa_init,,1,,12/1/19,
402596561,classa_init,,2,,12/1/19,
402596730,classa_init,,1,change u_init,8/13/19,
402597436,classa_init,,1,change u_init,8/13/19,
402597463,classa_init,,2,,12/1/19,
402597828,classa_init,,1,,8/14/20,SL
402597837,classa_init,,1,,1/27/20,
402598051,classa_init,,1,change u_init,8/13/19,
402598694,classa_init,,1,,1/27/20,
402598934,classa_init,,1,,8/14/20,SL
402601270,classa_init,,1,,8/24/20,KS
402601270,hotel_init,,0,,8/24/20,KS
402601270,hotel_prop,2,0,,8/24/20,KS
402601270,otherb_init,,0,,8/24/20,KS
402601270,otherb_prop,2,0,,8/24/20,KS
402601323,classa_init,,0,,8/24/20,KS
402601323,classa_prop,1,0,,8/24/20,KS
402601323,hotel_init,,0,,8/24/20,KS
402601323,hotel_prop,1,0,,8/24/20,KS
402601323,otherb_init,,0,,8/24/20,KS
402601323,otherb_prop,1,0,,8/24/20,KS
402601369,classa_init,,1,,12/1/19,
402601797,classa_init,,2,change u_init,8/13/19,
402603296,classa_init,,1,,1/27/20,
402603660,classa_init,,2,change u_init,8/13/19,
402603928,classa_init,,65,change u_init,8/13/19,
402604026,classa_init,,2,,12/1/19,
402604393,classa_init,,2,change u_init,8/13/19,
402604437,classa_init,,1,,12/1/19,
402605891,classa_init,,1,change u_init,8/13/19,
402607309,classa_init,,1,change u_init,8/13/19,
402607719,classa_init,,1,,12/1/19,
402608558,classa_init,,1,,12/1/19,
402608727,classa_init,,1,,1/27/20,
402609094,classa_init,,89,change u_init,8/13/19,
402609138,classa_init,,4,,8/24/20,KS
402609138,hotel_init,,0,,8/24/20,KS
402609138,hotel_prop,4,0,,8/24/20,KS
402609138,otherb_init,,0,,8/24/20,KS
402609138,otherb_prop,4,0,,8/24/20,KS
402609281,classa_init,,1,,12/1/19,
402609842,classa_init,,1,,12/1/19,
402610144,classa_init,,1,,12/1/19,
402610563,classa_init,,3,,12/1/19,
402612543,classa_init,,2,,12/1/19,
402612605,classa_init,,2,,8/24/20,KS
402612605,hotel_init,,0,,8/24/20,KS
402612605,hotel_prop,2,0,,8/24/20,KS
402612605,otherb_init,,0,,8/24/20,KS
402612605,otherb_prop,2,0,,8/24/20,KS
402613472,classa_init,,1,,8/14/20,SL
402614140,classa_init,,1,,1/27/20,
402614239,classa_init,,1,,12/1/19,
402614328,classa_init,,2,,12/1/19,
402615773,classa_init,,2,,12/1/19,
402616077,classa_init,,2,change u_init,8/13/19,
402616139,classa_init,,1,change u_init,8/13/19,
402616861,classa_init,,2,change u_init,8/13/19,
402617744,classa_init,,1,change u_init,8/13/19,
402618226,hotel_prop,6,33,,1/28/20,
402618235,classa_init,,1,,12/1/19,
402618574,classa_init,,2,change u_init,8/13/19,
402619582,classa_init,,1,,1/27/20,
402619662,classa_init,,1,,12/1/19,
402620794,classa_prop,2,0,garage,7/20/20,KS
402620801,classa_prop,2,0,garage,7/20/20,KS
402620945,classa_init,,2,,12/1/19,
402621034,classa_init,,1,change u_init,8/13/19,
402621436,classa_prop,2,0,,7/21/20,SL
402621542,classa_init,,2,,8/24/20,KS
402621542,hotel_init,,0,,8/24/20,KS
402621542,hotel_prop,1,0,,8/24/20,KS
402621542,otherb_init,,0,,8/24/20,KS
402621542,otherb_prop,1,0,,8/24/20,KS
402622211,classa_init,,1,,1/27/20,
402622863,classa_init,,1,,12/1/19,
402625986,classa_init,,2,change u_init,8/13/19,
402626039,classa_init,,1,,12/1/19,
402626075,classa_init,,1,,8/24/20,KS
402626075,hotel_init,,0,,8/24/20,KS
402626075,hotel_prop,3,0,,8/24/20,KS
402626075,otherb_init,,0,,8/24/20,KS
402626075,otherb_prop,3,0,,8/24/20,KS
402626360,classa_init,,1,,1/27/20,
402626850,classa_init,,1,,12/1/19,
402627127,classa_init,,1,,12/1/19,
402627635,classa_init,,2,,12/1/19,
402628661,classa_init,,0,change u_init,8/13/19,
402629090,latitude,,40.796024,change BBL,8/13/19,
402629090,longitude,,-73.81673,change BBL,8/13/19,
402629107,latitude,,40.796024,change BBL,8/13/19,
402629107,longitude,,-73.81673,change BBL,8/13/19,
402629116,latitude,,40.796024,change BBL,8/13/19,
402629116,longitude,,-73.81673,change BBL,8/13/19,
402629125,latitude,,40.796024,change BBL,8/13/19,
402629125,longitude,,-73.81673,change BBL,8/13/19,
402629134,latitude,,40.796024,change BBL,8/13/19,
402629134,longitude,,-73.81673,change BBL,8/13/19,
402629143,latitude,,40.796024,change BBL,8/13/19,
402629143,longitude,,-73.81673,change BBL,8/13/19,
402629562,latitude,,40.796024,change BBL,8/13/19,
402629562,longitude,,-73.81673,change BBL,8/13/19,
402629571,latitude,,40.796024,change BBL,8/13/19,
402629571,longitude,,-73.81673,change BBL,8/13/19,
402629580,latitude,,40.796024,change BBL,8/13/19,
402629580,longitude,,-73.81673,change BBL,8/13/19,
